SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
D,D31,D31311,D313113110,"Industrias Manufactureras","Fabricación de maquinaria y aparatos eléctricos n.c.p.","Fabricación de motores, generadores y transformadores eléctricos","Fabricación de motores, generadores y transformadores eléctricos","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
D,D31,D31314,D313143140,"Industrias Manufactureras","Fabricación de maquinaria y aparatos eléctricos n.c.p.","Fabricación de acumuladores y de pilas y baterías primarias","Fabricación de acumuladores y de pilas y baterías primarias","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
D,D31,D31314,D313143140,"Industrias Manufactureras","Fabricación de maquinaria y aparatos eléctricos n.c.p.","Fabricación de acumuladores y de pilas y baterías primarias","Fabricación de acumuladores y de pilas y baterías primarias","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",2
D,D31,D31315,D313153150,"Industrias Manufactureras","Fabricación de maquinaria y aparatos eléctricos n.c.p.","Fabricación de lámparas eléctricas y equipo de iluminación","Fabricación de lámparas eléctricas y equipo de iluminación","050 a 099",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
D,D31,D31319,D313193190,"Industrias Manufactureras","Fabricación de maquinaria y aparatos eléctricos n.c.p.","Fabricación de otros tipos de equipo eléctrico n.c.p.","Fabricación de otros tipos de equipo eléctrico n.c.p.","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
D,D33,D33332,D333323320,"Industrias Manufactureras","Fabricación de instrumentos médicos, ópticos y de precisión y fabricación de relojes","Fabricación de instrumentos de óptica y equipo fotográfico","Fabricación de instrumentos de óptica y equipo fotográfico","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
D,D33,D33332,D333323320,"Industrias Manufactureras","Fabricación de instrumentos médicos, ópticos y de precisión y fabricación de relojes","Fabricación de instrumentos de óptica y equipo fotográfico","Fabricación de instrumentos de óptica y equipo fotográfico","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
D,D36,D36369,D363693699,"Industrias Manufactureras","Fabricación de muebles; industrias manufactureras n.c.p.","Industrias manufactureras n.c.p.","Otras industrias manufactureras n.c.p.","100 a 249",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
D,D36,D36369,D363693699,"Industrias Manufactureras","Fabricación de muebles; industrias manufactureras n.c.p.","Industrias manufactureras n.c.p.","Otras industrias manufactureras n.c.p.","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
E,E40,E40401,E404014010,"Suministro de electricidad, gas y agua","Suministro de electricidad, gas, vapor y agua caliente","Generación, captación y distribución de energía eléctrica","Generación, captación y distribución de energía eléctrica","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",2
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","050 a 099",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",2
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",3
F,F45,F45453,F454534530,Construcción,Construcción,"Acondicionamiento de edificios","Acondicionamiento de edificios","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",2
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",3
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",5
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",2
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",3
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Mantenimiento y reparación de vehículos automotores","Mantenimiento y reparación de vehículos automotores","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Mantenimiento y reparación de vehículos automotores","Mantenimiento y reparación de vehículos automotores","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Mantenimiento y reparación de vehículos automotores","Mantenimiento y reparación de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Mantenimiento y reparación de vehículos automotores","Mantenimiento y reparación de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Mantenimiento y reparación de vehículos automotores","Mantenimiento y reparación de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Mantenimiento y reparación de vehículos automotores","Mantenimiento y reparación de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Mantenimiento y reparación de vehículos automotores","Mantenimiento y reparación de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",2
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",2
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",2
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",3
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",2
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","010 a 049",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G51,G51511,G515115110,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor a cambio de una retribución o por contrata","Venta al por mayor a cambio de una retribución o por contrata","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G51,G51511,G515115110,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor a cambio de una retribución o por contrata","Venta al por mayor a cambio de una retribución o por contrata","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
G,G51,G51511,G515115110,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor a cambio de una retribución o por contrata","Venta al por mayor a cambio de una retribución o por contrata","001 a 009",20091801000000000,18,1801,"PUERTO PLATA","PUERTO PLATA",1
