SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
D,D17,D17171,D171711711,"Industrias Manufactureras","Fabricación de productos textiles","Hilatura, tejedura y acabado de productos textiles","Preparación e hilatura de fibras textiles; tejedura de productos textiles","050 a 099",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D17,D17172,D171721723,"Industrias Manufactureras","Fabricación de productos textiles","Fabricación de otros productos textiles","Fabricación de cuerdas, cordeles, bramantes y redes","250 o más",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D18,D18181,D181811810,"Industrias Manufactureras","Industria de la confección y la peletería","Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel","250 o más",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D18,D18181,D181811810,"Industrias Manufactureras","Industria de la confección y la peletería","Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel","250 o más",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D18,D18181,D181811810,"Industrias Manufactureras","Industria de la confección y la peletería","Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D18,D18181,D181811810,"Industrias Manufactureras","Industria de la confección y la peletería","Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D18,D18181,D181811810,"Industrias Manufactureras","Industria de la confección y la peletería","Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel","250 o más",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D20,D20201,D202012010,"Industrias Manufactureras","Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables","Aserrado y acepilladura de madera","Aserrado y acepilladura de madera","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D21,D21210,D212102101,"Industrias Manufactureras","Fabricacion de Papel y Productos de papel","Fabricacion de Papel y Productos de papel","Fabricación de pasta de madera, papel y cartón","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D22,D22222,D222222221,"Industrias Manufactureras","Actividades de edición e impresión y de reproducción de grabaciones","Actividades de impresión y actividades de servicios conexas","Actividades de impresión","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D22,D22222,D222222221,"Industrias Manufactureras","Actividades de edición e impresión y de reproducción de grabaciones","Actividades de impresión y actividades de servicios conexas","Actividades de impresión","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D24,D24241,D242412413,"Industrias Manufactureras","Fabricación de sustancias y productos químicos","Fabricación de sustancias químicas básicas","Fabricación de plásticos en formas primarias y de caucho sintítico","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D26,D26269,D262692693,"Industrias Manufactureras","Fabricación de otros productos minerales no metálicos","Fabricación de productos minerales no metálicos n.c.p.","Fabricación de productos de arcilla y cerámica no refractarias para uso estructural","100 a 249",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D26,D26269,D262692693,"Industrias Manufactureras","Fabricación de otros productos minerales no metálicos","Fabricación de productos minerales no metálicos n.c.p.","Fabricación de productos de arcilla y cerámica no refractarias para uso estructural","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D27,D27271,D272712710,"Industrias Manufactureras","Fabricación de metales comunes","Industrias básicas de hierro y acero","Industrias básicas de hierro y acero","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D28,D28281,D282812811,"Industrias Manufactureras","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","Fabricación de productos metálicos para uso estructural, tanques, depósitos y generadores de vapor","Fabricación de productos metálicos para uso estructural","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D28,D28281,D282812811,"Industrias Manufactureras","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","Fabricación de productos metálicos para uso estructural, tanques, depósitos y generadores de vapor","Fabricación de productos metálicos para uso estructural","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D28,D28289,D282892899,"Industrias Manufactureras","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","Fabricación de otros productos elaborados de metal; actividades de servicios de trabajo de metales","Fabricación de otros productos elaborados de metal n.c.p.","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D29,D29291,D292912919,"Industrias Manufactureras","Fabricación de maquinaria y equipo n.c.p","Fabricación de maquinaria de uso general","Fabricación de otros tipos de maquinaria de uso general","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D29,D29291,D292912919,"Industrias Manufactureras","Fabricación de maquinaria y equipo n.c.p","Fabricación de maquinaria de uso general","Fabricación de otros tipos de maquinaria de uso general","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
D,D36,D36361,D363613610,"Industrias Manufactureras","Fabricación de muebles; industrias manufactureras n.c.p.","Fabricación de muebles","Fabricación de muebles","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,2
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,2
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,2
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,2
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Mantenimiento y reparación de vehículos automotores","Mantenimiento y reparación de vehículos automotores","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Mantenimiento y reparación de vehículos automotores","Mantenimiento y reparación de vehículos automotores","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G50,G50504,G505045040,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","Venta al por menor de combustible para automotores","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G51,G51512,G515125121,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de materias primas agropecuarias, animales vivos, alimentos, bebidas y tabaco","Venta al por mayor de materias primas agropecuarias y de animales vivos","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G51,G51512,G515125121,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de materias primas agropecuarias, animales vivos, alimentos, bebidas y tabaco","Venta al por mayor de materias primas agropecuarias y de animales vivos","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,2
G,G51,G51512,G515125122,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de materias primas agropecuarias, animales vivos, alimentos, bebidas y tabaco","Venta al por mayor de alimentos, bebidas y tabaco","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G51,G51514,G515145141,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de productos intermedios, desperdicios y desechos no agropecuarios","Venta al por mayor de combustibles sólidos, líquidos y gaseosos y de productos conexos","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G51,G51514,G515145141,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de productos intermedios, desperdicios y desechos no agropecuarios","Venta al por mayor de combustibles sólidos, líquidos y gaseosos y de productos conexos","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G51,G51514,G515145141,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de productos intermedios, desperdicios y desechos no agropecuarios","Venta al por mayor de combustibles sólidos, líquidos y gaseosos y de productos conexos","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G51,G51514,G515145143,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de productos intermedios, desperdicios y desechos no agropecuarios","Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de fontanería y calefacción","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G51,G51519,G515195190,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de otros productos","Venta al por mayor de otros productos","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G51,G51519,G515195190,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de otros productos","Venta al por mayor de otros productos","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G51,G51519,G515195190,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de otros productos","Venta al por mayor de otros productos","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,2
G,G52,G52521,G525215211,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor no especializado en almacenes","Venta al por menor en almacenes no especializados con surtido compuesto principalmente de alimentos, bebidas y tabaco","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,2
G,G52,G52521,G525215211,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor no especializado en almacenes","Venta al por menor en almacenes no especializados con surtido compuesto principalmente de alimentos, bebidas y tabaco","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52522,G525225220,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Venta al por menor de alimentos, bebidas y tabaco en almacenes especializados","Venta al por menor de alimentos, bebidas y tabaco en almacenes especializados","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,3
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,4
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,2
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,5
G,G52,G52523,G525235232,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos textiles, prendas de vestir, calzado y artículos de cuero","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52523,G525235232,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos textiles, prendas de vestir, calzado y artículos de cuero","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,3
G,G52,G52523,G525235233,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de aparatos, artículos y equipo de uso doméstico","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,2
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52523,G525235239,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de otros productos en almacenes especializados","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52523,G525235239,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de otros productos en almacenes especializados","050 a 099",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52523,G525235239,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de otros productos en almacenes especializados","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
G,G52,G52526,G525265260,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Reparación de efectos personales y enseres domésticos","Reparación de efectos personales y enseres domésticos","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
H,H55,H55551,H555515510,"Hoteles bares y restaurantes","Hoteles y restaurantes","Hoteles; campamentos y otros tipos de hospedaje temporal","Hoteles; campamentos y otros tipos de hospedaje temporal","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
H,H55,H55551,H555515510,"Hoteles bares y restaurantes","Hoteles y restaurantes","Hoteles; campamentos y otros tipos de hospedaje temporal","Hoteles; campamentos y otros tipos de hospedaje temporal","010 a 049",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
H,H55,H55551,H555515510,"Hoteles bares y restaurantes","Hoteles y restaurantes","Hoteles; campamentos y otros tipos de hospedaje temporal","Hoteles; campamentos y otros tipos de hospedaje temporal","001 a 009",20092801000000000,28,2801,"MONSEÑOR NOUEL",BONAO,1
