SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
G,G51,G51512,G515125122,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de materias primas agropecuarias, animales vivos, alimentos, bebidas y tabaco","Venta al por mayor de alimentos, bebidas y tabaco","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
G,G51,G51513,G515135131,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de enseres domésticos","Venta al por mayor de productos textiles, prendas de vestir y calzado","010 a 049",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
G,G51,G51513,G515135131,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de enseres domésticos","Venta al por mayor de productos textiles, prendas de vestir y calzado","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
G,G51,G51514,G515145143,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de productos intermedios, desperdicios y desechos no agropecuarios","Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de fontanería y calefacción","010 a 049",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
G,G51,G51519,G515195190,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de otros productos","Venta al por mayor de otros productos","010 a 049",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,2
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,3
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","010 a 049",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,2
G,G52,G52523,G525235233,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de aparatos, artículos y equipo de uso doméstico","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","010 a 049",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
H,H55,H55551,H555515510,"Hoteles bares y restaurantes","Hoteles y restaurantes","Hoteles; campamentos y otros tipos de hospedaje temporal","Hoteles; campamentos y otros tipos de hospedaje temporal","010 a 049",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
I,I63,I63630,I636306304,"Transporte, almacenamiento y comunicaciones","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de agencias de viajes y organizadores de viajes; actividades de asistencia a turistas n.c.p.","010 a 049",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
K,K70,K70701,K707017010,"Actividades inmobiliarias, empresariales y de alquiler","Actividades inmobiliarias","Actividades inmobiliarias realizadas con bienes propios o arrendados","Actividades inmobiliarias realizadas con bienes propios o arrendados","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
K,K71,K71712,K717127123,"Actividades inmobiliarias, empresariales y de alquiler","Alquiler de maquinaria y equipo sin operarios y de efectos personales y enseres domésticos","Alquiler de otros tipos de maquinaria y equipo","Alquiler de maquinaria y equipo de oficina (incluso computadoras)","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
K,K74,K74749,K747497499,"Actividades inmobiliarias, empresariales y de alquiler","Otras actividades empresariales","Actividades empresariales n.c.p.","Otras actividades empresariales n.c.p.","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
M,M80,M80802,M808028022,Enseñanza,Enseñanza,"Enseñanza secundaria","Enseñanza secundaria de formación técnica y profesional","001 a 009",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
M,M80,M80803,M808038030,Enseñanza,Enseñanza,"Enseñanza superior","Enseñanza superior","010 a 049",20091303000000000,13,1303,"LA VEGA",JARABACOA,1
