PROV,MUN,sg110,grossalary,occinc,frstsourcinc,yearsedu,CODIGO
25,01,65,0.659336964113,0.658891466164,,7.5,2501
25,01,70,0.802284823358,0.802284823358,0.57942792798,2.0,2501
25,01,74,5.38846249495,5.37657717776,,6.57142857143,2501
25,01,75,0.722056341022,0.722056341022,1.73828378394,5.0,2501
25,01,90,0.696444512321,0.673664359046,0.34662206406,4.46875,2501
25,01,91,0.571594170446,0.568892874744,0.518648774696,5.0,2501
25,01,93,1.13526608705,1.06456435082,0.0809088064559,5.09090909091,2501
25,02,01,0.584726814719,0.697167610948,0.181111445232,2.33333333333,2502
25,02,05,0.584726814719,0.697167610948,0.181111445232,2.33333333333,2502
25,02,15,1.622345797,1.60986621394,,0.0,2502
25,02,16,1.622345797,1.60986621394,,0.0,2502
25,02,17,1.622345797,1.60986621394,,0.0,2502
25,02,18,1.622345797,1.60986621394,,0.0,2502
25,02,19,1.622345797,1.60986621394,,0.0,2502
25,02,20,1.622345797,1.60986621394,,0.0,2502
25,02,21,1.622345797,1.60986621394,,0.0,2502
25,02,22,1.622345797,1.60986621394,,0.0,2502
25,02,23,1.622345797,1.60986621394,,0.0,2502
25,02,24,1.622345797,1.60986621394,,0.0,2502
25,02,25,1.622345797,1.60986621394,,0.0,2502
25,02,26,1.622345797,1.60986621394,,0.0,2502
25,02,27,1.622345797,1.60986621394,,0.0,2502
25,02,28,1.622345797,1.60986621394,,0.0,2502
25,02,29,1.622345797,1.60986621394,,0.0,2502
25,02,30,1.622345797,1.60986621394,,0.0,2502
25,02,31,1.622345797,1.60986621394,,0.0,2502
25,02,32,1.622345797,1.60986621394,,0.0,2502
25,02,33,1.622345797,1.60986621394,,0.0,2502
25,02,34,1.622345797,1.60986621394,,0.0,2502
25,02,35,1.622345797,1.60986621394,,0.0,2502
25,02,36,1.622345797,1.60986621394,,0.0,2502
25,02,37,1.622345797,1.60986621394,,0.0,2502
25,02,50,0.26353883723,0.261511615406,,6.0,2502
25,02,53,0.851433166437,0.851433166437,,1.0,2502
25,02,60,0.527077674461,0.523023230811,0.112875711208,3.0,2502
25,02,63,0.790616511691,0.784534846217,,8.0,2502
25,02,74,0.668570686131,0.668570686131,,7.0,2502
25,02,90,0.788913409635,0.784901985518,0.0557142238443,4.5,2502
25,02,93,0.512630772415,0.511962201729,0.144856981995,2.0,2502
25,03,1,0.810348332569,0.810348332569,0.56868993803,2.4,2503
25,03,10,0.811172898498,0.804933106971,0.213192877169,5.0,2503
25,03,11,0.811172898498,0.804933106971,0.213192877169,5.0,2503
25,03,12,0.811172898498,0.804933106971,0.213192877169,5.0,2503
25,03,13,0.811172898498,0.804933106971,0.213192877169,5.0,2503
25,03,14,0.811172898498,0.804933106971,0.213192877169,5.0,2503
25,03,15,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,16,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,17,0.444273156716,0.441777240105,0.105161286533,4.2,2503
25,03,18,0.444273156716,0.441777240105,0.105161286533,4.2,2503
25,03,19,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,2,1.04487372249,1.04487372249,0.278632992665,3.0,2503
25,03,20,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,21,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,22,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,23,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,24,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,25,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,26,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,27,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,28,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,29,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,30,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,31,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,32,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,33,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,34,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,35,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,36,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,37,1.622345797,1.60986621394,0.0374387491614,1.0,2503
25,03,40,0.28971396399,0.287485395036,0.334285343066,4.0,2503
25,03,50,0.368954372123,0.366116261568,0.26353883723,6.0,2503
25,03,52,0.461192965153,0.425716583218,,7.0,2503
25,03,53,0.881841493809,1.21633309491,,5.0,2503
25,03,60,4.21662139569,4.18418584649,0.243266618982,6.0,2503
25,03,90,0.568285083212,0.568285083212,,5.75,2503
25,03,93,0.881841493809,1.21633309491,,5.0,2503
25,05,1,1.25384846699,1.25384846699,,6.0,2505
25,05,20,2.70390966166,2.68311035657,2.70390966166,8.0,2505
25,05,36,2.70390966166,2.68311035657,2.70390966166,8.0,2505
25,05,50,0.210831069784,0.209209292324,,8.0,2505
25,05,52,0.718650136909,0.693309864098,0.172313855112,6.75,2505
25,05,53,0.243266618982,0.243266618982,0.368954372123,0.0,2505
25,05,55,0.32832022274,0.32832022274,0.656640445479,7.0,2505
25,05,74,4.34570945985,4.01142411679,,6.0,2505
25,05,90,0.378856722141,0.378856722141,0.00891427581508,5.33333333333,2505
