mun,1,11,12,13,21,22,23,24,31,32,33,34,41,42,51,52,61,71,72,73,74,81,82,83,91,92,93,98,MUNTOTAL,share1,share11,share12,share13,share21,share22,share23,share24,share31,share32,share33,share34,share41,share42,share51,share52,share61,share71,share72,share73,share74,share81,share82,share83,share91,share92,share93,share98
903,6,4,2,6,5,5,49,6,5,3,18,20,58,33,87,105,133,62,32,1,51,0,46,46,160,46,39,12,1040,0.00576923076923,0.00384615384615,0.00192307692308,0.00576923076923,0.00480769230769,0.00480769230769,0.0471153846154,0.00576923076923,0.00480769230769,0.00288461538462,0.0173076923077,0.0192307692308,0.0557692307692,0.0317307692308,0.0836538461538,0.100961538462,0.127884615385,0.0596153846154,0.0307692307692,0.000961538461538,0.0490384615385,0.0,0.0442307692308,0.0442307692308,0.153846153846,0.0442307692308,0.0375,0.0115384615385
904,6,4,2,6,5,5,49,6,5,3,18,20,58,33,87,105,133,62,32,1,51,0,46,46,160,46,39,12,1040,0.00576923076923,0.00384615384615,0.00192307692308,0.00576923076923,0.00480769230769,0.00480769230769,0.0471153846154,0.00576923076923,0.00480769230769,0.00288461538462,0.0173076923077,0.0192307692308,0.0557692307692,0.0317307692308,0.0836538461538,0.100961538462,0.127884615385,0.0596153846154,0.0307692307692,0.000961538461538,0.0490384615385,0.0,0.0442307692308,0.0442307692308,0.153846153846,0.0442307692308,0.0375,0.0115384615385
1001,61,7,2,2,2,9,35,3,2,11,7,20,22,5,33,11,21,11,5,0,4,7,4,15,84,15,9,4,411,0.148418491484,0.0170316301703,0.00486618004866,0.00486618004866,0.00486618004866,0.021897810219,0.0851581508516,0.00729927007299,0.00486618004866,0.0267639902676,0.0170316301703,0.0486618004866,0.0535279805353,0.0121654501217,0.0802919708029,0.0267639902676,0.0510948905109,0.0267639902676,0.0121654501217,0.0,0.00973236009732,0.0170316301703,0.00973236009732,0.036496350365,0.204379562044,0.036496350365,0.021897810219,0.00973236009732
1002,61,7,2,2,2,9,35,3,2,11,7,20,22,5,33,11,21,11,5,0,4,7,4,15,84,15,9,4,411,0.148418491484,0.0170316301703,0.00486618004866,0.00486618004866,0.00486618004866,0.021897810219,0.0851581508516,0.00729927007299,0.00486618004866,0.0267639902676,0.0170316301703,0.0486618004866,0.0535279805353,0.0121654501217,0.0802919708029,0.0267639902676,0.0510948905109,0.0267639902676,0.0121654501217,0.0,0.00973236009732,0.0170316301703,0.00973236009732,0.036496350365,0.204379562044,0.036496350365,0.021897810219,0.00973236009732
1003,61,7,2,2,2,9,35,3,2,11,7,20,22,5,33,11,21,11,5,0,4,7,4,15,84,15,9,4,411,0.148418491484,0.0170316301703,0.00486618004866,0.00486618004866,0.00486618004866,0.021897810219,0.0851581508516,0.00729927007299,0.00486618004866,0.0267639902676,0.0170316301703,0.0486618004866,0.0535279805353,0.0121654501217,0.0802919708029,0.0267639902676,0.0510948905109,0.0267639902676,0.0121654501217,0.0,0.00973236009732,0.0170316301703,0.00973236009732,0.036496350365,0.204379562044,0.036496350365,0.021897810219,0.00973236009732
1004,61,7,2,2,2,9,35,3,2,11,7,20,22,5,33,11,21,11,5,0,4,7,4,15,84,15,9,4,411,0.148418491484,0.0170316301703,0.00486618004866,0.00486618004866,0.00486618004866,0.021897810219,0.0851581508516,0.00729927007299,0.00486618004866,0.0267639902676,0.0170316301703,0.0486618004866,0.0535279805353,0.0121654501217,0.0802919708029,0.0267639902676,0.0510948905109,0.0267639902676,0.0121654501217,0.0,0.00973236009732,0.0170316301703,0.00973236009732,0.036496350365,0.204379562044,0.036496350365,0.021897810219,0.00973236009732
1005,61,7,2,2,2,9,35,3,2,11,7,20,22,5,33,11,21,11,5,0,4,7,4,15,84,15,9,4,411,0.148418491484,0.0170316301703,0.00486618004866,0.00486618004866,0.00486618004866,0.021897810219,0.0851581508516,0.00729927007299,0.00486618004866,0.0267639902676,0.0170316301703,0.0486618004866,0.0535279805353,0.0121654501217,0.0802919708029,0.0267639902676,0.0510948905109,0.0267639902676,0.0121654501217,0.0,0.00973236009732,0.0170316301703,0.00973236009732,0.036496350365,0.204379562044,0.036496350365,0.021897810219,0.00973236009732
1006,61,7,2,2,2,9,35,3,2,11,7,20,22,5,33,11,21,11,5,0,4,7,4,15,84,15,9,4,411,0.148418491484,0.0170316301703,0.00486618004866,0.00486618004866,0.00486618004866,0.021897810219,0.0851581508516,0.00729927007299,0.00486618004866,0.0267639902676,0.0170316301703,0.0486618004866,0.0535279805353,0.0121654501217,0.0802919708029,0.0267639902676,0.0510948905109,0.0267639902676,0.0121654501217,0.0,0.00973236009732,0.0170316301703,0.00973236009732,0.036496350365,0.204379562044,0.036496350365,0.021897810219,0.00973236009732
1101,10,2,11,42,4,36,62,26,26,11,14,90,134,158,467,250,161,162,68,16,90,2,39,147,375,78,60,31,2572,0.00388802488336,0.000777604976672,0.0042768273717,0.0163297045101,0.00155520995334,0.0139968895801,0.0241057542768,0.0101088646967,0.0101088646967,0.0042768273717,0.0054432348367,0.0349922239502,0.052099533437,0.0614307931571,0.181570762053,0.097200622084,0.0625972006221,0.0629860031104,0.0264385692068,0.00622083981337,0.0349922239502,0.000777604976672,0.0151632970451,0.0571539657854,0.145800933126,0.0303265940902,0.0233281493002,0.0120528771384
1102,1,1,3,5,0,0,9,4,5,2,2,7,19,24,73,27,72,27,6,2,11,6,5,24,90,87,18,10,540,0.00185185185185,0.00185185185185,0.00555555555556,0.00925925925926,0.0,0.0,0.0166666666667,0.00740740740741,0.00925925925926,0.0037037037037,0.0037037037037,0.012962962963,0.0351851851852,0.0444444444444,0.135185185185,0.05,0.133333333333,0.05,0.0111111111111,0.0037037037037,0.0203703703704,0.0111111111111,0.00925925925926,0.0444444444444,0.166666666667,0.161111111111,0.0333333333333,0.0185185185185
1201,13,4,9,24,53,50,101,82,81,29,20,162,228,106,406,249,138,254,197,11,232,10,617,177,517,127,125,48,4070,0.0031941031941,0.000982800982801,0.0022113022113,0.00589680589681,0.0130221130221,0.012285012285,0.0248157248157,0.0201474201474,0.0199017199017,0.00712530712531,0.004914004914,0.0398034398034,0.0560196560197,0.0260442260442,0.0997542997543,0.0611793611794,0.0339066339066,0.0624078624079,0.0484029484029,0.0027027027027,0.0570024570025,0.002457002457,0.151597051597,0.0434889434889,0.127027027027,0.0312039312039,0.0307125307125,0.0117936117936
1202,13,4,9,24,53,50,101,82,81,29,20,162,228,106,406,249,138,254,197,11,232,10,617,177,517,127,125,48,4070,0.0031941031941,0.000982800982801,0.0022113022113,0.00589680589681,0.0130221130221,0.012285012285,0.0248157248157,0.0201474201474,0.0199017199017,0.00712530712531,0.004914004914,0.0398034398034,0.0560196560197,0.0260442260442,0.0997542997543,0.0611793611794,0.0339066339066,0.0624078624079,0.0484029484029,0.0027027027027,0.0570024570025,0.002457002457,0.151597051597,0.0434889434889,0.127027027027,0.0312039312039,0.0307125307125,0.0117936117936
1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,30,3,7,14,19,158,117,79,57,27,29,90,186,131,156,366,293,206,160,27,337,8,507,178,533,130,179,46,4073,0.00736557819789,0.000736557819789,0.00171863491284,0.00343726982568,0.004664866192,0.0387920451755,0.0287257549718,0.0193960225878,0.013994598576,0.0066290203781,0.00712005892463,0.0220967345937,0.0456665848269,0.0321630247974,0.038301006629,0.0898600540142,0.071937147066,0.0505769702922,0.0392830837221,0.0066290203781,0.0827399950896,0.0019641541861,0.124478271544,0.0437024306408,0.130861772649,0.0319175055242,0.0439479499141,0.0112938865701
1302,18,2,4,4,3,62,36,12,6,3,2,16,37,36,32,87,146,47,38,8,49,1,57,61,139,148,74,10,1138,0.0158172231986,0.00175746924429,0.00351493848858,0.00351493848858,0.00263620386643,0.0544815465729,0.0316344463972,0.0105448154657,0.00527240773286,0.00263620386643,0.00175746924429,0.0140597539543,0.0325131810193,0.0316344463972,0.0281195079086,0.0764499121265,0.128295254833,0.0413005272408,0.0333919156415,0.00702987697715,0.0430579964851,0.000878734622144,0.0500878734622,0.0536028119508,0.122144112478,0.130052724077,0.0650263620387,0.00878734622144
1303,5,3,3,6,2,76,50,12,8,4,10,18,48,31,50,86,179,83,47,9,56,3,68,59,186,90,81,28,1301,0.00384319754035,0.00230591852421,0.00230591852421,0.00461183704842,0.00153727901614,0.0584166026134,0.0384319754035,0.00922367409685,0.00614911606457,0.00307455803228,0.00768639508071,0.0138355111453,0.0368946963874,0.0238278247502,0.0384319754035,0.0661029976941,0.137586471945,0.0637970791699,0.0361260568793,0.00691775557264,0.043043812452,0.00230591852421,0.0522674865488,0.0453497309762,0.142966948501,0.0691775557264,0.0622598001537,0.021521906226
1304,4,1,1,3,1,35,26,6,5,7,1,12,30,16,30,62,124,32,34,7,52,1,68,42,109,79,62,11,861,0.00464576074332,0.00116144018583,0.00116144018583,0.00348432055749,0.00116144018583,0.0406504065041,0.0301974448316,0.00696864111498,0.00580720092915,0.00813008130081,0.00116144018583,0.01393728223,0.0348432055749,0.0185830429733,0.0348432055749,0.0720092915215,0.144018583043,0.0371660859466,0.0394889663182,0.00813008130081,0.0603948896632,0.00116144018583,0.0789779326365,0.0487804878049,0.126596980256,0.0917537746806,0.0720092915215,0.0127758420441
1401,7,0,4,4,1,54,74,9,7,7,7,23,66,59,52,116,100,76,39,4,35,0,9,45,168,50,42,9,1067,0.00656044985942,0.0,0.0037488284911,0.0037488284911,0.000937207122774,0.0506091846298,0.0693533270853,0.00843486410497,0.00656044985942,0.00656044985942,0.00656044985942,0.0215557638238,0.0618556701031,0.0552952202437,0.0487347703843,0.108716026242,0.0937207122774,0.0712277413308,0.0365510777882,0.0037488284911,0.0328022492971,0.0,0.00843486410497,0.0421743205248,0.157450796626,0.0468603561387,0.0393626991565,0.00843486410497
1402,5,1,2,3,0,29,61,5,6,3,8,16,38,34,59,73,93,40,21,3,17,1,6,26,150,43,37,9,789,0.0063371356147,0.00126742712294,0.00253485424588,0.00380228136882,0.0,0.0367553865653,0.0773130544994,0.0063371356147,0.00760456273764,0.00380228136882,0.0101394169835,0.020278833967,0.0481622306717,0.04309252218,0.0747782002535,0.0925221799747,0.117870722433,0.0506970849176,0.0266159695817,0.00380228136882,0.02154626109,0.00126742712294,0.00760456273764,0.0329531051965,0.190114068441,0.0544993662864,0.0468948035488,0.0114068441065
1403,0,0,1,2,0,23,24,3,2,1,4,7,20,23,18,39,58,22,14,0,12,0,4,22,90,30,27,5,451,0.0,0.0,0.00221729490022,0.00443458980044,0.0,0.0509977827051,0.0532150776053,0.00665188470067,0.00443458980044,0.00221729490022,0.00886917960089,0.0155210643016,0.0443458980044,0.0509977827051,0.039911308204,0.0864745011086,0.128603104213,0.0487804878049,0.0310421286031,0.0,0.0266075388027,0.0,0.00886917960089,0.0487804878049,0.19955654102,0.0665188470067,0.059866962306,0.0110864745011
1404,5,1,2,3,0,29,61,5,6,3,8,16,38,34,59,73,93,40,21,3,17,1,6,26,150,43,37,9,789,0.0063371356147,0.00126742712294,0.00253485424588,0.00380228136882,0.0,0.0367553865653,0.0773130544994,0.0063371356147,0.00760456273764,0.00380228136882,0.0101394169835,0.020278833967,0.0481622306717,0.04309252218,0.0747782002535,0.0925221799747,0.117870722433,0.0506970849176,0.0266159695817,0.00380228136882,0.02154626109,0.00126742712294,0.00760456273764,0.0329531051965,0.190114068441,0.0544993662864,0.0468948035488,0.0114068441065
1501,5,1,3,4,4,15,38,10,7,10,8,23,40,15,35,41,103,24,17,2,22,4,8,31,116,93,63,3,745,0.00671140939597,0.00134228187919,0.00402684563758,0.00536912751678,0.00536912751678,0.0201342281879,0.0510067114094,0.0134228187919,0.00939597315436,0.0134228187919,0.0107382550336,0.0308724832215,0.0536912751678,0.0201342281879,0.0469798657718,0.055033557047,0.138255033557,0.0322147651007,0.0228187919463,0.00268456375839,0.0295302013423,0.00536912751678,0.0107382550336,0.041610738255,0.155704697987,0.124832214765,0.0845637583893,0.00402684563758
1502,4,1,2,4,1,19,35,5,9,0,6,19,22,18,28,37,127,18,15,1,24,2,10,36,80,97,77,5,702,0.00569800569801,0.0014245014245,0.002849002849,0.00569800569801,0.0014245014245,0.0270655270655,0.0498575498575,0.00712250712251,0.0128205128205,0.0,0.00854700854701,0.0270655270655,0.031339031339,0.025641025641,0.039886039886,0.0527065527066,0.180911680912,0.025641025641,0.0213675213675,0.0014245014245,0.034188034188,0.002849002849,0.014245014245,0.0512820512821,0.11396011396,0.138176638177,0.109686609687,0.00712250712251
1503,3,1,1,2,2,17,34,4,11,4,4,12,17,18,18,33,96,29,11,0,23,3,14,29,67,99,71,3,626,0.00479233226837,0.00159744408946,0.00159744408946,0.00319488817891,0.00319488817891,0.0271565495208,0.0543130990415,0.00638977635783,0.017571884984,0.00638977635783,0.00638977635783,0.0191693290735,0.0271565495208,0.0287539936102,0.0287539936102,0.0527156549521,0.153354632588,0.0463258785942,0.017571884984,0.0,0.0367412140575,0.00479233226837,0.0223642172524,0.0463258785942,0.107028753994,0.158146964856,0.113418530351,0.00479233226837
1504,3,1,1,2,2,17,34,4,11,4,4,12,17,18,18,33,96,29,11,0,23,3,14,29,67,99,71,3,626,0.00479233226837,0.00159744408946,0.00159744408946,0.00319488817891,0.00319488817891,0.0271565495208,0.0543130990415,0.00638977635783,0.017571884984,0.00638977635783,0.00638977635783,0.0191693290735,0.0271565495208,0.0287539936102,0.0287539936102,0.0527156549521,0.153354632588,0.0463258785942,0.017571884984,0.0,0.0367412140575,0.00479233226837,0.0223642172524,0.0463258785942,0.107028753994,0.158146964856,0.113418530351,0.00479233226837
1505,5,1,3,4,4,15,38,10,7,10,8,23,40,15,35,41,103,24,17,2,22,4,8,31,116,93,63,3,745,0.00671140939597,0.00134228187919,0.00402684563758,0.00536912751678,0.00536912751678,0.0201342281879,0.0510067114094,0.0134228187919,0.00939597315436,0.0134228187919,0.0107382550336,0.0308724832215,0.0536912751678,0.0201342281879,0.0469798657718,0.055033557047,0.138255033557,0.0322147651007,0.0228187919463,0.00268456375839,0.0295302013423,0.00536912751678,0.0107382550336,0.041610738255,0.155704697987,0.124832214765,0.0845637583893,0.00402684563758
1506,4,1,2,4,1,19,35,5,9,0,6,19,22,18,28,37,127,18,15,1,24,2,10,36,80,97,77,5,702,0.00569800569801,0.0014245014245,0.002849002849,0.00569800569801,0.0014245014245,0.0270655270655,0.0498575498575,0.00712250712251,0.0128205128205,0.0,0.00854700854701,0.0270655270655,0.031339031339,0.025641025641,0.039886039886,0.0527065527066,0.180911680912,0.025641025641,0.0213675213675,0.0014245014245,0.034188034188,0.002849002849,0.014245014245,0.0512820512821,0.11396011396,0.138176638177,0.109686609687,0.00712250712251
1601,7,3,4,0,1,5,12,1,3,1,1,8,17,5,10,12,22,5,16,1,1,0,4,8,47,19,2,0,215,0.0325581395349,0.0139534883721,0.0186046511628,0.0,0.0046511627907,0.0232558139535,0.0558139534884,0.0046511627907,0.0139534883721,0.0046511627907,0.0046511627907,0.0372093023256,0.0790697674419,0.0232558139535,0.046511627907,0.0558139534884,0.102325581395,0.0232558139535,0.0744186046512,0.0046511627907,0.0046511627907,0.0,0.0186046511628,0.0372093023256,0.218604651163,0.0883720930233,0.0093023255814,0.0
1602,7,3,4,0,1,5,12,1,3,1,1,8,17,5,10,12,22,5,16,1,1,0,4,8,47,19,2,0,215,0.0325581395349,0.0139534883721,0.0186046511628,0.0,0.0046511627907,0.0232558139535,0.0558139534884,0.0046511627907,0.0139534883721,0.0046511627907,0.0046511627907,0.0372093023256,0.0790697674419,0.0232558139535,0.046511627907,0.0558139534884,0.102325581395,0.0232558139535,0.0744186046512,0.0046511627907,0.0046511627907,0.0,0.0186046511628,0.0372093023256,0.218604651163,0.0883720930233,0.0093023255814,0.0
1701,43,6,6,9,9,47,80,29,21,12,10,36,97,58,102,242,96,146,66,7,113,6,173,91,312,61,77,28,1983,0.0216843166919,0.00302571860817,0.00302571860817,0.00453857791225,0.00453857791225,0.0237014624307,0.0403429147756,0.0146243066062,0.0105900151286,0.00605143721634,0.00504286434695,0.018154311649,0.0489157841654,0.0292486132123,0.0514372163389,0.122037317196,0.0484114977307,0.0736258194655,0.0332829046899,0.00353000504286,0.0569843671205,0.00302571860817,0.0872415532022,0.0458900655572,0.157337367625,0.0307614725164,0.0388300554715,0.0141200201715
1702,17,3,1,2,2,25,19,11,8,4,4,15,42,25,51,88,55,65,27,4,39,4,73,43,163,39,29,9,867,0.0196078431373,0.00346020761246,0.00115340253749,0.00230680507497,0.00230680507497,0.0288350634371,0.0219146482122,0.0126874279123,0.00922722029988,0.00461361014994,0.00461361014994,0.0173010380623,0.0484429065744,0.0288350634371,0.0588235294118,0.101499423299,0.0634371395617,0.0749711649366,0.0311418685121,0.00461361014994,0.0449826989619,0.00461361014994,0.0841983852364,0.0495963091119,0.18800461361,0.0449826989619,0.0334486735871,0.0103806228374
1801,9,6,7,14,16,30,67,42,35,13,12,75,124,118,341,185,61,106,76,22,83,7,59,93,342,15,72,30,2060,0.00436893203883,0.00291262135922,0.00339805825243,0.00679611650485,0.00776699029126,0.0145631067961,0.0325242718447,0.0203883495146,0.0169902912621,0.00631067961165,0.00582524271845,0.0364077669903,0.0601941747573,0.0572815533981,0.165533980583,0.0898058252427,0.0296116504854,0.0514563106796,0.0368932038835,0.0106796116505,0.0402912621359,0.00339805825243,0.028640776699,0.045145631068,0.166019417476,0.00728155339806,0.0349514563107,0.0145631067961
1802,2,1,1,1,0,19,30,5,5,6,10,6,13,10,21,20,42,13,4,1,18,0,22,20,83,16,14,3,386,0.00518134715026,0.00259067357513,0.00259067357513,0.00259067357513,0.0,0.0492227979275,0.0777202072539,0.0129533678756,0.0129533678756,0.0155440414508,0.0259067357513,0.0155440414508,0.0336787564767,0.0259067357513,0.0544041450777,0.0518134715026,0.108808290155,0.0336787564767,0.0103626943005,0.00259067357513,0.0466321243523,0.0,0.0569948186528,0.0518134715026,0.215025906736,0.0414507772021,0.0362694300518,0.00777202072539
1803,2,1,1,1,0,19,30,5,5,6,10,6,13,10,21,20,42,13,4,1,18,0,22,20,83,16,14,3,386,0.00518134715026,0.00259067357513,0.00259067357513,0.00259067357513,0.0,0.0492227979275,0.0777202072539,0.0129533678756,0.0129533678756,0.0155440414508,0.0259067357513,0.0155440414508,0.0336787564767,0.0259067357513,0.0544041450777,0.0518134715026,0.108808290155,0.0336787564767,0.0103626943005,0.00259067357513,0.0466321243523,0.0,0.0569948186528,0.0518134715026,0.215025906736,0.0414507772021,0.0362694300518,0.00777202072539
1804,2,2,1,0,0,8,22,2,5,5,3,5,16,10,34,32,34,17,17,7,13,0,24,27,53,20,26,3,388,0.00515463917526,0.00515463917526,0.00257731958763,0.0,0.0,0.020618556701,0.0567010309278,0.00515463917526,0.0128865979381,0.0128865979381,0.00773195876289,0.0128865979381,0.0412371134021,0.0257731958763,0.0876288659794,0.0824742268041,0.0876288659794,0.0438144329897,0.0438144329897,0.0180412371134,0.0335051546392,0.0,0.0618556701031,0.069587628866,0.136597938144,0.0515463917526,0.0670103092784,0.00773195876289
1805,8,3,5,3,1,21,42,4,7,5,4,14,30,18,36,23,81,21,9,0,17,0,3,26,101,15,17,5,519,0.0154142581888,0.00578034682081,0.00963391136802,0.00578034682081,0.0019267822736,0.0404624277457,0.0809248554913,0.00770712909441,0.0134874759152,0.00963391136802,0.00770712909441,0.0269749518304,0.0578034682081,0.0346820809249,0.0693641618497,0.0443159922929,0.156069364162,0.0404624277457,0.0173410404624,0.0,0.0327552986513,0.0,0.00578034682081,0.0500963391137,0.194605009634,0.028901734104,0.0327552986513,0.00963391136802
1806,8,3,5,3,1,21,42,4,7,5,4,14,30,18,36,23,81,21,9,0,17,0,3,26,101,15,17,5,519,0.0154142581888,0.00578034682081,0.00963391136802,0.00578034682081,0.0019267822736,0.0404624277457,0.0809248554913,0.00770712909441,0.0134874759152,0.00963391136802,0.00770712909441,0.0269749518304,0.0578034682081,0.0346820809249,0.0693641618497,0.0443159922929,0.156069364162,0.0404624277457,0.0173410404624,0.0,0.0327552986513,0.0,0.00578034682081,0.0500963391137,0.194605009634,0.028901734104,0.0327552986513,0.00963391136802
1807,12,3,2,6,4,8,21,6,5,4,6,26,39,40,142,78,60,74,31,6,24,2,5,44,159,25,48,12,892,0.0134529147982,0.00336322869955,0.00224215246637,0.0067264573991,0.00448430493274,0.00896860986547,0.0235426008969,0.0067264573991,0.00560538116592,0.00448430493274,0.0067264573991,0.0291479820628,0.0437219730942,0.0448430493274,0.159192825112,0.0874439461883,0.067264573991,0.0829596412556,0.0347533632287,0.0067264573991,0.0269058295964,0.00224215246637,0.00560538116592,0.0493273542601,0.178251121076,0.0280269058296,0.0538116591928,0.0134529147982
1808,8,3,5,3,1,21,42,4,7,5,4,14,30,18,36,23,81,21,9,0,17,0,3,26,101,15,17,5,519,0.0154142581888,0.00578034682081,0.00963391136802,0.00578034682081,0.0019267822736,0.0404624277457,0.0809248554913,0.00770712909441,0.0134874759152,0.00963391136802,0.00770712909441,0.0269749518304,0.0578034682081,0.0346820809249,0.0693641618497,0.0443159922929,0.156069364162,0.0404624277457,0.0173410404624,0.0,0.0327552986513,0.0,0.00578034682081,0.0500963391137,0.194605009634,0.028901734104,0.0327552986513,0.00963391136802
1809,12,3,2,6,4,8,21,6,5,4,6,26,39,40,142,78,60,74,31,6,24,2,5,44,159,25,48,12,892,0.0134529147982,0.00336322869955,0.00224215246637,0.0067264573991,0.00448430493274,0.00896860986547,0.0235426008969,0.0067264573991,0.00560538116592,0.00448430493274,0.0067264573991,0.0291479820628,0.0437219730942,0.0448430493274,0.159192825112,0.0874439461883,0.067264573991,0.0829596412556,0.0347533632287,0.0067264573991,0.0269058295964,0.00224215246637,0.00560538116592,0.0493273542601,0.178251121076,0.0280269058296,0.0538116591928,0.0134529147982
1901,5,2,4,2,2,27,40,8,3,7,10,16,47,20,29,44,57,27,24,0,23,2,14,27,96,25,27,2,590,0.00847457627119,0.00338983050847,0.00677966101695,0.00338983050847,0.00338983050847,0.0457627118644,0.0677966101695,0.0135593220339,0.00508474576271,0.0118644067797,0.0169491525424,0.0271186440678,0.0796610169492,0.0338983050847,0.0491525423729,0.0745762711864,0.0966101694915,0.0457627118644,0.0406779661017,0.0,0.0389830508475,0.00338983050847,0.0237288135593,0.0457627118644,0.162711864407,0.0423728813559,0.0457627118644,0.00338983050847
1902,1,0,0,1,1,8,14,2,1,4,2,9,26,9,22,36,33,31,18,1,11,1,6,8,66,15,21,2,349,0.00286532951289,0.0,0.0,0.00286532951289,0.00286532951289,0.0229226361032,0.0401146131805,0.00573065902579,0.00286532951289,0.0114613180516,0.00573065902579,0.025787965616,0.0744985673352,0.025787965616,0.0630372492837,0.103151862464,0.0945558739255,0.0888252148997,0.0515759312321,0.00286532951289,0.0315186246418,0.00286532951289,0.0171919770774,0.0229226361032,0.189111747851,0.0429799426934,0.0601719197708,0.00573065902579
1903,4,1,1,3,0,9,18,4,2,5,8,9,26,7,14,19,44,11,11,0,8,1,9,19,55,12,18,2,320,0.0125,0.003125,0.003125,0.009375,0.0,0.028125,0.05625,0.0125,0.00625,0.015625,0.025,0.028125,0.08125,0.021875,0.04375,0.059375,0.1375,0.034375,0.034375,0.0,0.025,0.003125,0.028125,0.059375,0.171875,0.0375,0.05625,0.00625
2001,12,1,1,2,0,22,20,1,7,9,1,9,19,11,53,24,17,21,11,4,6,1,0,18,67,2,19,9,367,0.0326975476839,0.00272479564033,0.00272479564033,0.00544959128065,0.0,0.0599455040872,0.0544959128065,0.00272479564033,0.0190735694823,0.0245231607629,0.00272479564033,0.0245231607629,0.0517711171662,0.0299727520436,0.144414168937,0.0653950953678,0.0463215258856,0.0572207084469,0.0299727520436,0.0108991825613,0.016348773842,0.00272479564033,0.0,0.0490463215259,0.182561307902,0.00544959128065,0.0517711171662,0.0245231607629
2002,7,0,2,2,1,21,23,5,1,4,7,9,18,14,65,22,35,36,6,0,14,0,1,23,90,7,29,3,445,0.0157303370787,0.0,0.00449438202247,0.00449438202247,0.00224719101124,0.047191011236,0.0516853932584,0.0112359550562,0.00224719101124,0.00898876404494,0.0157303370787,0.0202247191011,0.0404494382022,0.0314606741573,0.14606741573,0.0494382022472,0.0786516853933,0.0808988764045,0.0134831460674,0.0,0.0314606741573,0.0,0.00224719101124,0.0516853932584,0.202247191011,0.0157303370787,0.0651685393258,0.00674157303371
2003,7,0,2,2,1,21,23,5,1,4,7,9,18,14,65,22,35,36,6,0,14,0,1,23,90,7,29,3,445,0.0157303370787,0.0,0.00449438202247,0.00449438202247,0.00224719101124,0.047191011236,0.0516853932584,0.0112359550562,0.00224719101124,0.00898876404494,0.0157303370787,0.0202247191011,0.0404494382022,0.0314606741573,0.14606741573,0.0494382022472,0.0786516853933,0.0808988764045,0.0134831460674,0.0,0.0314606741573,0.0,0.00224719101124,0.0516853932584,0.202247191011,0.0157303370787,0.0651685393258,0.00674157303371
2101,90,2,9,32,43,69,117,91,77,33,21,108,187,72,162,172,55,138,164,13,102,15,412,150,458,12,165,44,3013,0.0298705609028,0.000663790242283,0.00298705609028,0.0106206438765,0.0142714902091,0.0229007633588,0.0388317291736,0.0302024560239,0.0255559243279,0.0109525389977,0.00696979754398,0.0358446730833,0.0620643876535,0.0238964487222,0.053767009625,0.0570859608364,0.0182542316628,0.0458015267176,0.0544307998672,0.00431463657484,0.0338533023565,0.00497842681713,0.13674078991,0.0497842681713,0.152007965483,0.0039827414537,0.0547626949884,0.0146033853302
2102,10,3,4,1,0,2,12,1,12,0,0,4,7,3,21,20,8,19,17,3,12,3,8,10,104,5,11,2,302,0.0331125827815,0.00993377483444,0.0132450331126,0.00331125827815,0.0,0.00662251655629,0.0397350993377,0.00331125827815,0.0397350993377,0.0,0.0,0.0132450331126,0.023178807947,0.00993377483444,0.0695364238411,0.0662251655629,0.0264900662252,0.0629139072848,0.0562913907285,0.00993377483444,0.0397350993377,0.00993377483444,0.0264900662252,0.0331125827815,0.344370860927,0.0165562913907,0.0364238410596,0.00662251655629
2103,23,0,2,9,15,27,44,18,60,5,5,59,90,45,75,77,5,74,122,5,38,2,265,87,249,0,71,22,1494,0.0153949129853,0.0,0.00133868808568,0.00602409638554,0.0100401606426,0.0180722891566,0.0294511378849,0.0120481927711,0.0401606425703,0.00334672021419,0.00334672021419,0.0394912985274,0.0602409638554,0.0301204819277,0.0502008032129,0.0515394912985,0.00334672021419,0.04953145917,0.0816599732262,0.00334672021419,0.0254350736278,0.00133868808568,0.177376171352,0.0582329317269,0.166666666667,0.0,0.0475234270415,0.0147255689424
2104,9,0,0,5,3,4,12,6,5,4,2,4,22,4,15,22,17,6,13,0,9,0,21,12,58,16,25,7,301,0.0299003322259,0.0,0.0,0.0166112956811,0.00996677740864,0.0132890365449,0.0398671096346,0.0199335548173,0.0166112956811,0.0132890365449,0.00664451827243,0.0132890365449,0.0730897009967,0.0132890365449,0.0498338870432,0.0730897009967,0.0564784053156,0.0199335548173,0.0431893687708,0.0,0.0299003322259,0.0,0.0697674418605,0.0398671096346,0.1926910299,0.0531561461794,0.0830564784053,0.0232558139535
2105,22,2,4,2,3,9,45,13,19,4,3,19,44,19,56,86,54,76,57,2,29,2,167,67,268,23,53,19,1167,0.018851756641,0.00171379605827,0.00342759211654,0.00171379605827,0.0025706940874,0.00771208226221,0.0385604113111,0.0111396743787,0.0162810625536,0.00342759211654,0.0025706940874,0.0162810625536,0.0377035132819,0.0162810625536,0.0479862896315,0.0736932305056,0.0462724935733,0.0651242502142,0.0488431876607,0.00171379605827,0.0248500428449,0.00171379605827,0.143101970865,0.057412167952,0.229648671808,0.0197086546701,0.0454155955441,0.0162810625536
