inc02,edu02,edu10,munocc,grossalary13,occinc13,frstsourcinc13,edu13,numworkers02,numworkers10,firmconc02,firmconc10,occ,duty02,duty10,duty13,nontraded
0.85554808886,6.3125,7.5,201,0.742855460802,0.728476008145,0.136808799399,4.57142857143,3204,1482,0.108577094695,0.060447990181,1,11.2825112108,3.22155622156,1.49038595813,0
0.85554808886,6.3125,7.5,201,1.11865814689,1.1130510879,0.457348194161,2.0,3204,1482,0.108577094695,0.060447990181,1,11.2825112108,3.22155622156,1.49038595813,0
0.808360069787,5.2,,202,1.26778011663,1.25802796188,,7.0,50,0,0.015243902439,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.808360069787,5.2,,202,0.891625576529,0.887446081639,0.717479956113,3.5,50,0,0.015243902439,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.55205133399,7.0,12.0,203,0.956175553163,1.18488680131,0.784816262674,3.0,28,6,0.00549450549451,0.00175746924429,1,11.2825112108,3.22155622156,1.49038595813,0
1.1317040977,4.0,8.0,204,0.183433386838,0.182504610196,0.557265985331,2.5,101,5,0.0143884892086,0.00121654501217,1,11.2825112108,3.22155622156,1.49038595813,0
1.1317040977,4.0,8.0,204,1.69501737205,1.79805353079,0.415256036736,3.55555555556,101,5,0.0143884892086,0.00121654501217,1,11.2825112108,3.22155622156,1.49038595813,0
0.808360069787,5.2,,205,1.12609523986,1.12609523986,0.919488875796,2.0,68,0,0.0167785234899,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.808360069787,5.2,,205,0.945067384522,0.945067384522,0.540044918423,2.0,68,0,0.0167785234899,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.1317040977,4.0,8.0,206,0.301852408721,0.299530467115,,3.0,110,7,0.0170454545455,0.00132100396301,1,11.2825112108,3.22155622156,1.49038595813,0
1.1317040977,4.0,8.0,206,0.924128115123,1.14645286288,0.54031581161,3.7,110,7,0.0170454545455,0.00132100396301,1,11.2825112108,3.22155622156,1.49038595813,0
1.55205133399,7.0,12.0,208,0.241481926977,0.239624373692,0.278632992665,0.0,25,9,0.00549450549451,0.00175746924429,1,11.2825112108,3.22155622156,1.49038595813,0
1.55205133399,7.0,12.0,208,0.781091868339,0.779977336368,0.325071824776,2.1,25,9,0.00549450549451,0.00175746924429,1,11.2825112108,3.22155622156,1.49038595813,0
1.55205133399,7.0,12.0,209,1.16097080277,1.15632691956,0.0696582481663,0.0,7,2,0.00549450549451,0.00175746924429,1,11.2825112108,3.22155622156,1.49038595813,0
1.55205133399,7.0,12.0,209,0.665004075828,0.664539687507,0.254484799968,1.6,7,2,0.00549450549451,0.00175746924429,1,11.2825112108,3.22155622156,1.49038595813,0
0.989023156317,6.6,9.75,301,0.576035013309,0.565857169271,0.531434384969,1.75,1879,531,0.19094488189,0.0637958532695,1,11.2825112108,3.22155622156,1.49038595813,0
0.989023156317,6.6,9.75,301,0.642501144611,0.641373344402,17.91365178,2.5,1879,531,0.19094488189,0.0637958532695,1,11.2825112108,3.22155622156,1.49038595813,0
0.989023156317,6.6,9.75,302,0.611726070261,0.587776298027,0.346433687547,2.36363636364,212,14,0.0567010309278,0.00440917107584,1,11.2825112108,3.22155622156,1.49038595813,0
0.989023156317,6.6,9.75,302,1.93980972434,1.93894728889,0.375771419733,2.71428571429,212,14,0.0567010309278,0.00440917107584,1,11.2825112108,3.22155622156,1.49038595813,0
0.59279738451,7.33333333333,,303,1.34606271933,1.33425398773,0.574680547372,2.14285714286,148,0,0.0215053763441,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.59279738451,7.33333333333,,303,0.725020461477,0.724323878996,0.536368510881,2.625,148,0,0.0215053763441,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.989023156317,6.6,9.75,304,0.313462116748,0.313462116748,0.00464388321109,2.5,146,9,0.0567010309278,0.00440917107584,1,11.2825112108,3.22155622156,1.49038595813,0
0.989023156317,6.6,9.75,305,1.23989824183,1.23757630022,0.197132842311,2.8,90,6,0.0567010309278,0.00440917107584,1,11.2825112108,3.22155622156,1.49038595813,0
6.69367786352,6.64705882353,13.0,401,0.362222890465,0.359436560538,,2.0,2055,961,0.0831593597773,0.0461986992599,1,11.2825112108,3.22155622156,1.49038595813,0
6.69367786352,6.64705882353,13.0,401,1.18292370522,1.27586047341,0.214918915009,4.81818181818,2055,961,0.0831593597773,0.0461986992599,1,11.2825112108,3.22155622156,1.49038595813,0
0.972021893146,5.76923076923,,402,1.81111445232,1.79718280269,0.0696582481663,6.0,270,0,0.0730593607306,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.972021893146,5.76923076923,,402,0.603704817442,0.59906093423,0.146282321149,7.0,270,0,0.0730593607306,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.01530024765,4.0,,405,2.49283650771,2.48652082655,2.08974744499,3.2,400,0,0.0701754385965,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
6.69367786352,6.64705882353,13.0,406,0.543334335697,0.696582481663,1.39316496333,5.5,43,0,0.0371991247265,0.000400160064026,1,11.2825112108,3.22155622156,1.49038595813,0
6.69367786352,6.64705882353,13.0,407,0.756178982872,0.751148109394,0.38544230652,1.5,83,0,0.0371991247265,0.000400160064026,1,11.2825112108,3.22155622156,1.49038595813,0
6.69367786352,6.64705882353,13.0,407,1.63580786111,1.63226690016,0.339970950078,5.875,83,0,0.0371991247265,0.000400160064026,1,11.2825112108,3.22155622156,1.49038595813,0
