mun,1,11,12,13,21,22,23,24,31,32,33,34,41,42,51,52,61,71,72,73,74,81,82,83,91,92,93,98,10,14,15,16,17,18,19,20,25,26,27,28,29,30,35,36,40,45,5,50,55,60,62,63,64,65,66,67,70,80,85,90,37,2,MUNTOTAL,share1,share11,share12,share13,share21,share22,share23,share24,share31,share32,share33,share34,share41,share42,share51,share52,share61,share71,share72,share73,share74,share81,share82,share83,share91,share92,share93,share98,share10,share14,share15,share16,share17,share18,share19,share20,share25,share26,share27,share28,share29,share30,share35,share36,share40,share45,share5,share50,share55,share60,share62,share63,share64,share65,share66,share67,share70,share80,share85,share90,share37,share2
1304,44.0,1.0,1,3.0,1.0,35.0,26.0,6.0,5.0,7.0,1.0,12.0,30.0,16,45.0,62.0,124.0,32.0,34.0,7.0,52.0,1,68,42,109.0,79.0,62.0,11,0.0,0.0,87.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0,0.0403299725023,0.000916590284143,0.000916590284143,0.00274977085243,0.000916590284143,0.032080659945,0.0238313473877,0.00549954170486,0.00458295142071,0.006416131989,0.000916590284143,0.0109990834097,0.0274977085243,0.0146654445463,0.0412465627864,0.0568285976169,0.113657195234,0.0293308890926,0.0311640696609,0.006416131989,0.0476626947754,0.000916590284143,0.0623281393217,0.038496791934,0.0999083409716,0.0724106324473,0.0568285976169,0.0100824931256,0.0,0.0,0.0802016498625,0.0802016498625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,24.5,0.0,4,4.0,1.0,54.0,74.0,9.0,7.0,7.0,7.0,23.0,66.0,59,67.0,178.5,100.0,78.5,39.0,4.0,37.5,0,9,45,168.0,52.5,42.0,9,0.0,0.0,82.5,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,97.5,5.0,2.5,0.0,27.5,47.5,37.5,2.5,0.0,45.0,2.5,47.5,0.0,0.0,0.0,1577.0,0.0155358275206,0.0,0.00253646163602,0.00253646163602,0.000634115409004,0.0342422320862,0.0469245402663,0.00570703868104,0.00443880786303,0.00443880786303,0.00443880786303,0.0145846544071,0.0418516169943,0.0374128091313,0.0424857324033,0.113189600507,0.0634115409004,0.0497780596068,0.0247305009512,0.00253646163602,0.0237793278377,0.0,0.00570703868104,0.0285351934052,0.106531388713,0.0332910589727,0.0266328471782,0.00570703868104,0.0,0.0,0.0523145212429,0.0,0.0,0.0,0.0,0.00158528852251,0.0,0.00158528852251,0.0,0.00158528852251,0.0,0.0,0.0,0.0,0.0,0.00158528852251,0.0,0.0618262523779,0.00317057704502,0.00158528852251,0.0,0.0174381737476,0.0301204819277,0.0237793278377,0.00158528852251,0.0,0.0285351934052,0.00158528852251,0.0301204819277,0.0,0.0,0.0
1402,7.5,1.0,2,3.0,0.0,29.0,61.0,5.0,6.0,3.0,8.0,16.0,38.0,34,59.0,78.0,93.0,40.0,21.0,3.0,19.5,1,6,26,150.0,43.0,37.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,916.5,0.00818330605565,0.00109110747409,0.00218221494817,0.00327332242226,0.0,0.0316421167485,0.0665575559193,0.00545553737043,0.00654664484452,0.00327332242226,0.00872885979269,0.0174577195854,0.0414620840153,0.0370976541189,0.0643753409711,0.0851063829787,0.10147299509,0.0436442989634,0.0229132569558,0.00327332242226,0.0212765957447,0.00109110747409,0.00654664484452,0.0283687943262,0.163666121113,0.0469176213857,0.0403709765412,0.00981996726678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163666121113,0.0,0.0954719039825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163666121113,0.0,0.0,0.0
1403,0.0,0.0,1,2.0,0.0,23.0,24.0,3.0,2.0,1.0,4.0,7.0,20.0,23,18.0,39.0,58.0,22.0,14.0,0.0,12.0,0,4,22,90.0,30.0,27.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0,0.0,0.00221729490022,0.00443458980044,0.0,0.0509977827051,0.0532150776053,0.00665188470067,0.00443458980044,0.00221729490022,0.00886917960089,0.0155210643016,0.0443458980044,0.0509977827051,0.039911308204,0.0864745011086,0.128603104213,0.0487804878049,0.0310421286031,0.0,0.0266075388027,0.0,0.00886917960089,0.0487804878049,0.19955654102,0.0665188470067,0.059866962306,0.0110864745011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,5.0,1.0,2,3.0,0.0,29.0,61.0,5.0,6.0,3.0,8.0,16.0,38.0,34,59.0,78.0,93.0,40.0,21.0,3.0,17.0,1,6,26,152.5,43.0,37.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,0.00621890547264,0.00124378109453,0.00248756218905,0.00373134328358,0.0,0.0360696517413,0.0758706467662,0.00621890547264,0.00746268656716,0.00373134328358,0.00995024875622,0.0199004975124,0.047263681592,0.0422885572139,0.0733830845771,0.0970149253731,0.115671641791,0.0497512437811,0.0261194029851,0.00373134328358,0.021144278607,0.00124378109453,0.00746268656716,0.0323383084577,0.189676616915,0.0534825870647,0.0460199004975,0.0111940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00310945273632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00310945273632,0.0,0.0,0.00310945273632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,57.5,1.0,3,4.0,19.0,15.0,38.0,10.0,7.0,10.0,8.0,23.0,40.0,15,130.0,91.0,103.0,24.0,17.0,2.0,37.0,4,8,31,116.0,93.0,63.0,3,0.0,0.0,37.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,25.0,0.0,0.0,0.0,17.5,32.5,0.0,0.0,5.0,0.0,2.5,0.0,0.0,0.0,1387.5,0.0414414414414,0.000720720720721,0.00216216216216,0.00288288288288,0.0136936936937,0.0108108108108,0.0273873873874,0.00720720720721,0.00504504504505,0.00720720720721,0.00576576576577,0.0165765765766,0.0288288288288,0.0108108108108,0.0936936936937,0.0655855855856,0.0742342342342,0.0172972972973,0.0122522522523,0.00144144144144,0.0266666666667,0.00288288288288,0.00576576576577,0.0223423423423,0.0836036036036,0.067027027027,0.0454054054054,0.00216216216216,0.0,0.0,0.027027027027,0.108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738738738739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306306306306,0.018018018018,0.0,0.0,0.0,0.0126126126126,0.0234234234234,0.0,0.0,0.0036036036036,0.0,0.0018018018018,0.0,0.0,0.0
1502,4.0,1.0,2,4.0,1.0,19.0,35.0,5.0,9.0,0.0,6.0,19.0,22.0,18,28.0,54.5,127.0,18.0,15.0,1.0,24.0,2,10,36,80.0,97.0,77.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.5,0.00555941626129,0.00138985406532,0.00277970813065,0.00555941626129,0.00138985406532,0.0264072272411,0.0486448922863,0.00694927032662,0.0125086865879,0.0,0.00833912439194,0.0264072272411,0.0305767894371,0.0250173731758,0.038915913829,0.0757470465601,0.176511466296,0.0250173731758,0.0208478109798,0.00138985406532,0.0333564975678,0.00277970813065,0.0138985406532,0.0500347463516,0.111188325226,0.134815844336,0.10701876303,0.00694927032662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,293.0,1.0,1,2.0,2.0,17.0,34.0,154.0,11.0,4.0,4.0,12.0,17.0,18,18.0,33.0,96.0,29.0,11.0,0.0,23.0,3,14,29,67.0,99.0,71.0,3,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,2.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.0,0.259062776304,0.000884173297966,0.000884173297966,0.00176834659593,0.00176834659593,0.0150309460654,0.0300618921309,0.136162687887,0.00972590627763,0.00353669319187,0.00353669319187,0.0106100795756,0.0150309460654,0.0159151193634,0.0159151193634,0.0291777188329,0.0848806366048,0.025641025641,0.00972590627763,0.0,0.0203359858532,0.0026525198939,0.0123784261715,0.025641025641,0.0592396109637,0.0875331564987,0.0627763041556,0.0026525198939,0.0,0.0,0.0132625994695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132625994695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154730327144,0.0,0.0,0.0,0.0,0.00221043324492,0.0132625994695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,3.0,1.0,1,2.0,2.0,17.0,34.0,4.0,11.0,4.0,4.0,12.0,17.0,18,18.0,50.5,96.0,29.0,11.0,0.0,23.0,3,14,29,67.0,99.0,71.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.5,0.004662004662,0.001554001554,0.001554001554,0.003108003108,0.003108003108,0.026418026418,0.0528360528361,0.00621600621601,0.017094017094,0.00621600621601,0.00621600621601,0.018648018648,0.026418026418,0.027972027972,0.027972027972,0.0784770784771,0.149184149184,0.045066045066,0.017094017094,0.0,0.035742035742,0.004662004662,0.021756021756,0.045066045066,0.104118104118,0.153846153846,0.110334110334,0.004662004662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,5.0,1.0,3,4.0,4.0,15.0,38.0,10.0,7.0,10.0,8.0,23.0,40.0,15,50.0,41.0,105.5,24.0,17.0,2.0,22.0,4,8,31,116.0,93.0,63.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.5,0.00630914826498,0.001261829653,0.00378548895899,0.00504731861199,0.00504731861199,0.018927444795,0.0479495268139,0.01261829653,0.00883280757098,0.01261829653,0.010094637224,0.0290220820189,0.0504731861199,0.018927444795,0.0630914826498,0.0517350157729,0.133123028391,0.0302839116719,0.0214511041009,0.00252365930599,0.0277602523659,0.00504731861199,0.010094637224,0.0391167192429,0.146372239748,0.117350157729,0.0794952681388,0.00378548895899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378548895899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,34.0,1.0,2,4.0,1.0,19.0,35.0,5.0,9.0,0.0,6.0,19.0,22.0,18,28.0,39.5,127.0,18.0,15.0,1.0,24.0,2,10,36,80.0,97.0,77.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.5,0.0462899931926,0.00136147038802,0.00272294077604,0.00544588155208,0.00136147038802,0.0258679373724,0.0476514635807,0.0068073519401,0.0122532334922,0.0,0.00816882232811,0.0258679373724,0.0299523485364,0.0245064669843,0.0381211708645,0.0537780803268,0.172906739278,0.0245064669843,0.0204220558203,0.00136147038802,0.0326752893125,0.00272294077604,0.0136147038802,0.0490129339687,0.108917631042,0.132062627638,0.104833219877,0.0068073519401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,157.0,3.0,4,0.0,1.0,5.0,12.0,1.0,3.0,1.0,1.0,8.0,17.0,5,10.0,17.0,22.0,5.0,16.0,1.0,3.5,0,4,8,47.0,19.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.5,0.415894039735,0.00794701986755,0.0105960264901,0.0,0.00264900662252,0.0132450331126,0.0317880794702,0.00264900662252,0.00794701986755,0.00264900662252,0.00264900662252,0.0211920529801,0.0450331125828,0.0132450331126,0.0264900662252,0.0450331125828,0.0582781456954,0.0132450331126,0.0423841059603,0.00264900662252,0.00927152317881,0.0,0.0105960264901,0.0211920529801,0.124503311258,0.0503311258278,0.00529801324503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00662251655629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00662251655629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,7.0,3.0,4,0.0,1.0,5.0,12.0,1.0,3.0,1.0,1.0,8.0,17.0,5,10.0,12.0,22.0,5.0,16.0,1.0,1.0,0,4,8,47.0,19.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0325581395349,0.0139534883721,0.0186046511628,0.0,0.0046511627907,0.0232558139535,0.0558139534884,0.0046511627907,0.0139534883721,0.0046511627907,0.0046511627907,0.0372093023256,0.0790697674419,0.0232558139535,0.046511627907,0.0558139534884,0.102325581395,0.0232558139535,0.0744186046512,0.0046511627907,0.0046511627907,0.0,0.0186046511628,0.0372093023256,0.218604651163,0.0883720930233,0.0093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,58.0,6.0,6,9.0,9.0,47.0,80.0,34.0,21.0,12.0,10.0,36.0,97.0,58,349.5,439.5,96.0,148.5,66.0,7.0,128.0,6,173,91,329.5,63.5,77.0,28,0.0,0.0,260.0,0.0,15.0,102.5,0.0,30.0,0.0,2.5,0.0,2.5,0.0,0.0,150.0,52.5,0.0,2.5,0.0,100.0,2.5,32.5,0.0,0.0,30.0,57.5,2.5,0.0,12.5,52.5,82.5,0.0,0.0,0.0,3475.5,0.0166882462955,0.00172637030643,0.00172637030643,0.00258955545965,0.00258955545965,0.013523234067,0.0230182707524,0.00978276506977,0.00604229607251,0.00345274061286,0.00287728384405,0.0103582218386,0.0279096532873,0.0166882462955,0.10056107035,0.126456624946,0.0276219249029,0.0427276650842,0.0189900733707,0.00201409869084,0.0368292332039,0.00172637030643,0.0497770105021,0.0261832829809,0.0948065026615,0.0182707524097,0.0221550855992,0.00805639476334,0.0,0.0,0.0748093799453,0.0,0.00431592576608,0.0294921594015,0.0,0.00863185153215,0.0,0.000719320961013,0.0,0.000719320961013,0.0,0.0,0.0431592576608,0.0151057401813,0.0,0.000719320961013,0.0,0.0287728384405,0.000719320961013,0.00935117249317,0.0,0.0,0.00863185153215,0.0165443821033,0.000719320961013,0.0,0.00359660480506,0.0151057401813,0.0237375917134,0.0,0.0,0.0
1702,17.0,3.0,1,2.0,2.0,25.0,19.0,11.0,8.0,4.0,4.0,15.0,42.0,25,51.0,90.5,55.0,65.0,27.0,4.0,39.0,4,73,43,163.0,39.0,29.0,9,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,0.0191657271702,0.00338218714769,0.0011273957159,0.00225479143179,0.00225479143179,0.0281848928974,0.021420518602,0.0124013528749,0.00901916572717,0.00450958286359,0.00450958286359,0.0169109357384,0.0473506200676,0.0281848928974,0.0574971815107,0.102029312289,0.0620067643743,0.0732807215333,0.0304396843292,0.00450958286359,0.04396843292,0.00450958286359,0.0822998872604,0.0484780157835,0.183765501691,0.04396843292,0.032694475761,0.0101465614431,0.0,0.0,0.00281848928974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169109357384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,61.5,6.0,7,14.0,16.0,75.0,67.0,42.0,110.0,13.0,17.0,75.0,124.0,118,861.0,1260.0,96.0,161.0,83.5,22.0,473.0,7,59,93,344.5,440.0,122.0,30,0.0,0.0,465.0,2.5,390.0,167.5,0.0,35.0,0.0,30.0,17.5,0.0,30.0,0.0,0.0,102.5,30.0,117.5,0.0,232.5,995.0,227.5,102.5,597.5,300.0,1025.0,5.0,10.0,2205.0,122.5,275.0,0.0,0.0,0.0,12282.5,0.00500712395685,0.000488499898229,0.000569916547934,0.00113983309587,0.00130266639528,0.00610624872786,0.00545491553023,0.0034194992876,0.00895583146754,0.00105841644616,0.00138408304498,0.00610624872786,0.0100956645634,0.00960716466517,0.0700997353959,0.102584978628,0.00781599837167,0.0131080806025,0.00679829025036,0.00179116629351,0.0385100753104,0.000569916547934,0.00480358233259,0.00757174842255,0.0280480358233,0.0358233258701,0.00993283126399,0.00244249949115,0.0,0.0,0.0378587421128,0.000203541624262,0.0317524933849,0.0136372888256,0.0,0.00284958273967,0.0,0.00244249949115,0.00142479136984,0.0,0.00244249949115,0.0,0.0,0.00834520659475,0.00244249949115,0.00956645634032,0.0,0.0189293710564,0.0810095664563,0.0185222878079,0.00834520659475,0.0486464481987,0.0244249949115,0.0834520659475,0.000407083248524,0.000814166497049,0.179523712599,0.00997353958885,0.0223895786688,0.0,0.0,0.0
1802,2.0,1.0,1,1.0,0.0,19.0,30.0,5.0,5.0,6.0,10.0,6.0,13.0,10,21.0,20.0,42.0,13.0,4.0,1.0,18.0,0,22,20,83.0,16.0,14.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.00498753117207,0.00249376558603,0.00249376558603,0.00249376558603,0.0,0.0473815461347,0.074812967581,0.0124688279302,0.0124688279302,0.0149625935162,0.0249376558603,0.0149625935162,0.0324189526185,0.0249376558603,0.0523690773067,0.0498753117207,0.104738154613,0.0324189526185,0.00997506234414,0.00249376558603,0.0448877805486,0.0,0.0548628428928,0.0498753117207,0.206982543641,0.0399002493766,0.0349127182045,0.0074812967581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374064837905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,2.0,1.0,1,1.0,0.0,19.0,30.0,5.0,5.0,6.0,10.0,6.0,13.0,10,21.0,22.5,42.0,13.0,4.0,1.0,18.0,0,22,20,83.0,16.0,14.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.00492610837438,0.00246305418719,0.00246305418719,0.00246305418719,0.0,0.0467980295567,0.0738916256158,0.012315270936,0.012315270936,0.0147783251232,0.0246305418719,0.0147783251232,0.0320197044335,0.0246305418719,0.051724137931,0.0554187192118,0.103448275862,0.0320197044335,0.00985221674877,0.00246305418719,0.0443349753695,0.0,0.0541871921182,0.0492610837438,0.204433497537,0.0394088669951,0.0344827586207,0.00738916256158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369458128079,0.0,0.0,0.0,0.00615763546798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,2.0,2.0,1,0.0,0.0,8.0,22.0,2.0,5.0,5.0,3.0,5.0,16.0,10,34.0,47.0,34.0,17.0,17.0,7.0,13.0,0,24,27,53.0,20.0,26.0,3,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.5,0.00493218249075,0.00493218249075,0.00246609124538,0.0,0.0,0.019728729963,0.0542540073983,0.00493218249075,0.0123304562269,0.0123304562269,0.00739827373613,0.0123304562269,0.039457459926,0.0246609124538,0.0838471023428,0.115906288533,0.0838471023428,0.0419235511714,0.0419235511714,0.0172626387176,0.0320591861899,0.0,0.059186189889,0.0665844636252,0.130702836005,0.0493218249075,0.0641183723798,0.00739827373613,0.0,0.0,0.00616522811344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,8.0,3.0,5,3.0,1.0,21.0,42.0,4.0,7.0,5.0,4.0,14.0,30.0,18,36.0,28.0,81.0,21.0,9.0,0.0,17.0,0,3,26,101.0,15.0,17.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0152671755725,0.00572519083969,0.00954198473282,0.00572519083969,0.00190839694656,0.0400763358779,0.0801526717557,0.00763358778626,0.013358778626,0.00954198473282,0.00763358778626,0.0267175572519,0.0572519083969,0.0343511450382,0.0687022900763,0.0534351145038,0.154580152672,0.0400763358779,0.0171755725191,0.0,0.0324427480916,0.0,0.00572519083969,0.0496183206107,0.192748091603,0.0286259541985,0.0324427480916,0.00954198473282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,8.0,3.0,5,3.0,1.0,21.0,42.0,4.0,7.0,5.0,4.0,14.0,30.0,18,36.0,33.0,81.0,21.0,9.0,0.0,17.0,0,3,26,101.0,15.0,17.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0.0117820324006,0.00441826215022,0.00736377025037,0.00441826215022,0.00147275405007,0.0309278350515,0.0618556701031,0.00589101620029,0.0103092783505,0.00736377025037,0.00589101620029,0.020618556701,0.0441826215022,0.0265095729013,0.0530191458027,0.0486008836524,0.119293078056,0.0309278350515,0.0132547864507,0.0,0.0250368188513,0.0,0.00441826215022,0.0382916053019,0.148748159057,0.0220913107511,0.0250368188513,0.00736377025037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220913107511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,12.0,3.0,2,6.0,4.0,10.5,21.0,6.0,5.0,4.0,6.0,26.0,39.0,40,152.0,225.5,60.0,89.0,33.5,6.0,69.0,2,5,44,174.0,65.0,48.0,12,0.0,0.0,172.5,2.5,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.5,15.0,145.0,0.0,22.5,210.0,0.0,0.0,35.0,0.0,7.5,2.5,0.0,35.0,7.5,0.0,0.0,0.0,0.0,1842.0,0.00651465798046,0.00162866449511,0.00108577633008,0.00325732899023,0.00217155266015,0.0057003257329,0.0114006514658,0.00325732899023,0.00271444082519,0.00217155266015,0.00325732899023,0.014115092291,0.0211726384365,0.0217155266015,0.0825190010858,0.122421281216,0.0325732899023,0.0483170466884,0.0181867535288,0.00325732899023,0.0374592833876,0.00108577633008,0.00271444082519,0.0238870792617,0.0944625407166,0.0352877307275,0.0260586319218,0.00651465798046,0.0,0.0,0.0936482084691,0.0013572204126,0.0,0.0,0.0,0.0,0.0,0.00814332247557,0.0,0.0,0.0,0.0,0.0,0.0013572204126,0.00814332247557,0.0787187839305,0.0,0.0122149837134,0.114006514658,0.0,0.0,0.0190010857763,0.0,0.00407166123779,0.0013572204126,0.0,0.0190010857763,0.00407166123779,0.0,0.0,0.0,0.0
