occ,mun,inctot,educdo,edu10
13,1502,0.374357278774,5.66666666667,12.0
13,1506,0.374357278774,5.66666666667,12.0
13,1701,0.779728618259,6.48307692308,12.3103448276
13,1702,0.0631727907931,5.0,12.625
13,1801,1.68460775448,5.0,15.0178571429
13,1805,0.421151938621,2.0,14.3928571429
13,1806,0.421151938621,2.0,14.3928571429
13,1808,0.421151938621,2.0,14.3928571429
13,1901,0.14038397954,3.0,13.225
13,1903,0.168460775448,8.0,13.875
13,2002,0.842303877242,5.0,14.275
13,2003,0.842303877242,5.0,14.275
13,2101,0.926534264966,5.0,13.5714285714
13,2103,1.12307183632,7.0,14.0454545455
13,2104,0.748714557548,3.0,16.0833333333
13,2105,0.561535918161,7.5,14.0
13,2106,0.842303877242,4.0,14.25
13,2205,0.0280767959081,5.0,13.65625
13,2301,1.05287984655,5.5,13.8018867925
13,2302,1.01076465269,5.5,7.9
13,2303,1.05287984655,5.5,13.8018867925
13,2305,1.01076465269,5.5,7.9
13,2306,1.01076465269,5.5,7.9
13,2501,1.01196794394,3.57142857143,14.1232517483
13,2505,2.38652765219,8.0,11.5
13,2506,1.4038397954,5.0,13.6785714286
13,2601,2.80767959081,3.0,13.46875
13,2602,2.80767959081,3.0,13.46875
13,2603,2.80767959081,3.0,13.46875
13,2701,1.82499173402,8.0,15.28125
13,2702,0.631727907931,6.0,13.75
13,2801,0.269385474253,6.07248157248,14.875
13,2802,0.842303877242,7.0,12.15
13,2803,0.842303877242,7.0,12.15
13,2902,0.280767959081,7.0,7.70833333333
13,2904,0.280767959081,7.0,10.75
13,2905,5.67151277343,3.0,
13,3002,0.561535918161,1.0,15.5
13,3003,0.561535918161,1.0,15.5
13,3101,0.589612714069,3.5,13.0
13,3102,0.72999669361,4.0,9.08333333333
13,3103,0.72999669361,4.0,9.08333333333
13,3201,2.69336692175,5.71428571429,14.6872693727
13,3202,0.631727907931,5.0,14.2925531915
13,3203,2.37529693382,4.4,13.25
13,3204,0.421151938621,3.0,13.9821428571
13,3206,0.72999669361,3.0,13.15
21,101,7.38630308351,3.66666666667,16.108783008
21,1101,1.01076465269,3.0,15.9534883721
21,1201,1.1605075642,1.66666666667,15.9958333333
21,1202,1.1605075642,1.66666666667,15.9958333333
21,1301,0.845392324792,5.75,16.0528169014
21,1401,1.12307183632,7.0,15.90625
21,1501,0.842303877242,6.0,16.125
21,1503,0.701919897701,8.0,16.1666666667
21,1504,0.701919897701,8.0,16.1666666667
21,1505,0.842303877242,6.0,16.125
21,1701,0.421151938621,6.0,16.0
21,1801,1.12307183632,1.0,16.1
21,2101,0.561535918161,6.0,16.0892857143
21,2104,1.12307183632,7.0,15.1666666667
21,2205,0.252691163173,8.0,15.9583333333
21,2301,1.65653095858,5.0,15.8798701299
21,2303,1.65653095858,5.0,15.8798701299
21,2304,0.842303877242,4.0,16.15
21,2501,0.988303215964,3.8,16.0155109489
21,2502,2.24614367264,3.0,15.8611111111
21,2503,1.26345581586,0.0,14.625
21,2701,0.14038397954,5.0,16.0375
21,2901,0.598971646039,5.33333333333,16.25
21,3001,0.14038397954,8.0,15.5555555556
21,3201,1.05127545821,6.92857142857,16.0742857143
21,3202,1.4038397954,3.0,16.0862068966
21,3203,1.68460775448,5.5,15.9269230769
21,3206,1.34768620359,2.0,15.773255814
21,3207,0.168460775448,4.0,16.1666666667
22,101,1.08358884208,5.375,16.0815839695
22,201,0.372660972355,2.875,15.7424242424
22,202,0.301565585679,1.51851851852,15.125
22,203,0.282522758825,1.625,
22,204,0.352296939132,2.33333333333,13.0
22,205,0.301565585679,1.51851851852,15.125
22,206,0.352296939132,2.33333333333,13.0
22,207,0.372660972355,2.875,15.7424242424
22,208,0.282522758825,1.625,
22,209,0.282522758825,1.625,
22,210,0.301565585679,1.51851851852,15.125
22,301,0.280767959081,0.0,15.4107142857
22,302,0.280767959081,0.0,15.4107142857
22,304,0.280767959081,0.0,15.4107142857
22,305,0.280767959081,0.0,15.4107142857
22,501,0.982687856782,4.4,15.6428571429
22,502,0.298050786784,2.33333333333,15.84375
22,503,0.298050786784,2.33333333333,15.84375
22,504,0.298050786784,2.33333333333,15.84375
22,505,0.298050786784,2.33333333333,15.84375
22,601,1.66856387111,4.71428571429,15.9558823529
22,701,0.842303877242,3.0,16.4166666667
22,702,0.842303877242,3.0,16.4166666667
22,705,0.842303877242,3.0,16.4166666667
22,801,0.280767959081,0.0,16.0
22,802,0.477305530437,3.8,16.5
22,901,1.32690937461,6.0,15.7797619048
22,902,1.32690937461,6.0,15.7797619048
22,1101,0.821884389309,6.0,15.6785714286
22,1301,1.64608746521,3.41276064404,15.9268292683
22,1302,0.574830450745,2.8597582038,14.0
22,1303,0.454800227093,3.09517349483,14.9375
22,1304,0.470104148263,3.50340836013,16.5
22,1401,0.508218439808,3.72812058408,15.9615384615
22,1402,2.48760411745,3.78709677419,15.75
22,1403,0.52222840389,1.85348837209,16.25
22,1404,2.48760411745,3.78709677419,15.75
22,1501,0.508517452439,2.68155500414,16.15625
22,1502,0.226766480158,2.4072327044,15.0
22,1503,0.375797114462,4.7858974359,16.25
22,1504,0.375797114462,4.7858974359,16.25
22,1505,0.508517452439,2.68155500414,16.15625
22,1506,0.226766480158,2.4072327044,15.0
22,1701,0.339255213994,2.44973353444,15.4117647059
22,1702,0.166171414738,4.72715714528,15.875
22,1801,0.217168834461,5.29595980867,16.0865384615
22,1802,0.12537901787,2.11139120844,14.5
22,1803,0.12537901787,2.11139120844,14.5
22,1804,0.508292725921,6.90940766551,15.25
22,1805,0.21007874152,2.75383707202,16.25
22,1806,0.21007874152,2.75383707202,16.25
22,1807,0.139308081687,7.95210022108,16.125
22,1808,0.21007874152,2.75383707202,16.25
22,1809,0.139308081687,7.95210022108,16.125
22,2001,0.293567674862,3.47058823529,15.7857142857
22,2002,0.586103114581,2.6875,15.0
22,2003,0.586103114581,2.6875,15.0
22,2101,1.55358270691,5.16666666667,16.0526315789
22,2103,0.863361474173,8.0,15.6785714286
22,2104,0.449228734529,0.0,15.0
22,2201,1.68460775448,4.0,16.0326086957
22,2202,1.68460775448,4.0,16.0326086957
22,2204,1.68460775448,4.0,16.0326086957
22,2301,1.7140322366,5.2,16.0738636364
22,2302,0.449228734529,3.0,16.25
22,2303,1.7140322366,5.2,16.0738636364
22,2304,2.07487521761,2.4,15.7777777778
22,2305,0.449228734529,3.0,16.25
22,2306,0.449228734529,3.0,16.25
22,2401,0.2965444444,3.57142857143,15.4196428571
22,2402,0.2965444444,3.57142857143,15.4196428571
22,2403,0.917175332997,4.5,15.3863636364
22,2404,0.390915389181,3.53846153846,14.5
22,2501,0.617930168228,3.14285714286,15.9435483871
22,2502,0.449228734529,4.2,16.25
22,2503,0.627376004566,2.0,16.0
22,2504,0.46719788391,4.0,15.9583333333
22,2505,0.308844754989,2.2380952381,15.6666666667
22,2506,0.603651112023,2.2,16.1666666667
22,2507,0.168460775448,1.0,15.2
22,2509,0.26247550114,3.15151515152,
22,2601,0.217595168287,3.375,15.5625
22,2602,0.217595168287,3.375,15.5625
22,2603,0.217595168287,3.375,15.5625
22,2701,0.278139531124,1.0936156663,16.0277777778
22,2702,0.343487432622,2.42451665981,15.4
22,2703,0.204722969537,0.763636363636,16.25
22,2801,0.453015456606,3.16912366912,15.5394736842
22,2802,0.280408746961,3.19363762102,15.8
22,2803,0.280408746961,3.19363762102,15.8
22,2901,0.912495867012,4.5,16.25
22,2902,1.18959708036,4.92910447761,
22,2903,0.912495867012,4.5,15.0
22,2904,0.912495867012,4.5,15.65625
22,2905,0.912495867012,4.5,16.25
22,3001,2.84979478467,4.0,15.7045454545
22,3002,0.597634655757,2.71428571429,
22,3003,0.597634655757,2.71428571429,
22,3101,0.267750535523,3.18181818182,15.6071428571
22,3102,0.82242247041,2.81081081081,
22,3103,0.82242247041,2.81081081081,
22,3201,1.50083236309,4.18181818182,16.043764988
22,3202,0.982687856782,4.0,15.9856321839
22,3203,1.9052111509,2.85714285714,15.6975806452
22,3204,0.484324729414,2.0,15.3522727273
22,3205,0.449228734529,5.5,15.25
22,3206,0.912495867012,5.0,15.5975609756
22,3207,0.346280482866,5.33333333333,16.125
23,101,1.1909240931,4.5,15.7412698413
23,303,0.842303877242,5.0,15.7604166667
23,405,1.72672294835,6.0,15.6875
23,411,1.72672294835,6.0,15.6875
23,601,0.301400967455,6.92498025796,15.9539473684
23,602,0.14038397954,6.0,16.125
23,603,0.14038397954,6.0,16.0403225806
23,604,0.14038397954,6.0,15.96875
23,605,0.14038397954,6.0,16.125
23,606,0.14038397954,6.0,15.96875
23,607,0.14038397954,6.0,16.0403225806
23,901,0.701919897701,6.33333333333,15.8463687151
23,902,0.701919897701,6.33333333333,15.8463687151
23,903,1.221340622,0.0,15.955
23,904,1.221340622,0.0,15.955
23,1201,0.336921550897,5.0,15.7368421053
23,1202,0.336921550897,5.0,15.7368421053
23,1301,1.75830934374,5.0,15.8015075377
23,1401,0.14038397954,6.0,15.9965753425
23,1402,0.561535918161,2.0,15.8285714286
23,1404,0.561535918161,2.0,15.8285714286
23,1701,0.287506390099,8.0,15.734375
23,1801,1.6770422823,5.00508408291,15.7351694915
23,1802,1.23941779649,7.95493934142,15.9310344828
23,1803,1.23941779649,7.95493934142,15.9310344828
23,1804,0.196537571356,6.0,14.96875
23,1805,0.196537571356,6.0,15.8170731707
23,1806,0.196537571356,6.0,15.8170731707
23,1807,0.196537571356,6.0,15.86875
23,1808,0.196537571356,6.0,15.8170731707
23,1809,0.196537571356,6.0,15.86875
23,2001,0.701919897701,5.5,15.7837837838
23,2002,0.982687856782,5.0,15.8785714286
23,2003,0.982687856782,5.0,15.8785714286
23,2101,1.02948251663,2.66666666667,15.6521164021
23,2102,0.701919897701,4.0,15.8472222222
23,2106,0.561535918161,8.0,15.734375
23,2108,0.701919897701,4.0,15.8472222222
23,2201,2.22671016196,0.0830586684245,15.8592715232
23,2202,2.22671016196,0.0830586684245,15.8592715232
23,2203,1.21616067837,4.22459893048,15.6351351351
23,2204,2.22671016196,0.0830586684245,15.8592715232
23,2205,0.716734287502,0.633165829146,15.9468085106
23,2206,1.21616067837,4.22459893048,15.6351351351
23,2301,0.21057596931,3.0,15.7002617801
23,2303,0.21057596931,3.0,15.7002617801
23,2401,1.68938080979,1.5,15.9461206897
23,2402,1.68938080979,1.5,15.9461206897
23,2403,3.03229395807,4.0,15.9144736842
23,2501,1.10622575878,7.2,15.7351024209
23,2509,2.73748760104,4.0,
23,2902,0.912495867012,2.0,15.8392857143
23,3101,1.96537571356,8.0,15.8166666667
23,3201,0.935893196935,3.11111111111,15.6225641026
23,3202,0.701919897701,4.0,15.6587643678
23,3203,1.90360676257,1.8,15.6551724138
23,3204,1.13243076829,3.0,15.521875
23,3206,1.05755931254,7.66666666667,15.362565445
24,101,4.15983255738,2.5,15.958035004
24,601,0.772111887472,8.0,16.0888888889
24,801,0.421151938621,2.0,15.6
24,901,0.168460775448,0.0,15.9094827586
24,902,0.168460775448,0.0,15.9094827586
24,903,0.14038397954,4.0,15.625
24,904,0.14038397954,4.0,15.625
24,1101,0.154422377494,0.0,15.768115942
24,1102,0.154422377494,0.0,16.0
24,1201,1.12307183632,8.0,15.8449367089
24,1202,1.12307183632,8.0,15.8449367089
24,1301,0.997568558613,2.0,15.9107142857
24,1302,1.33364780563,7.0,15.875
24,1303,0.421151938621,8.0,15.9375
24,1402,0.280767959081,8.0,15.45
24,1404,0.280767959081,8.0,15.45
24,1501,0.842303877242,5.0,16.1666666667
24,1505,0.842303877242,5.0,16.1666666667
24,1701,0.265649684361,3.29230769231,15.6666666667
24,1702,0.786150285426,7.0,15.75
24,1801,1.96537571356,0.0,15.7361111111
24,1805,0.561535918161,8.0,16.3125
24,1806,0.561535918161,8.0,16.3125
24,1808,0.561535918161,8.0,16.3125
24,2001,0.561535918161,8.0,15.625
24,2002,0.449228734529,5.0,16.0416666667
24,2003,0.449228734529,5.0,16.0416666667
24,2101,1.12475644408,3.0,15.9681818182
24,2104,0.673843101793,4.0,16.0
24,2201,1.4038397954,8.0,15.75
24,2202,1.4038397954,8.0,15.75
24,2203,0.346748429465,7.0,16.25
24,2204,1.4038397954,8.0,15.75
24,2206,0.346748429465,7.0,16.25
24,2301,0.446421054938,8.0,15.9270833333
24,2302,0.14038397954,7.0,15.75
24,2303,0.446421054938,8.0,15.9270833333
24,2305,0.14038397954,7.0,15.75
24,2306,0.14038397954,7.0,15.75
24,2401,0.364998346805,7.0,15.9666666667
24,2402,0.364998346805,7.0,15.9666666667
24,2501,2.57334633265,5.46153846154,15.8948598131
24,2505,0.772111887472,7.5,15.75
24,2506,0.561535918161,8.0,16.25
24,2507,0.645766305885,8.0,16.0454545455
24,2509,0.421151938621,5.0,
24,2701,0.181687847426,6.411558669,15.8071428571
24,2702,0.490391095951,5.0,16.15
24,2703,0.280767959081,5.0,15.8125
24,2801,2.66729561127,6.0,15.87
24,2904,0.168460775448,5.0,15.0
24,3002,1.68460775448,7.0,
24,3003,1.68460775448,7.0,
24,3201,1.23136804911,6.85714285714,15.9351400731
24,3202,1.4061795284,4.16666666667,15.9658203125
24,3203,0.561535918161,8.0,15.9823232323
24,3204,1.12307183632,2.0,15.9903846154
24,3206,2.24614367264,2.0,16.0050505051
24,3207,0.87038067315,8.0,16.0208333333
31,101,1.61579659074,6.14754098361,13.032245827
31,201,1.45999338722,4.5,12.3970588235
31,202,0.673843101793,4.0,9.40625
31,205,0.673843101793,4.0,9.40625
31,207,1.45999338722,4.5,12.3970588235
31,210,0.673843101793,4.0,9.40625
31,301,0.421151938621,0.0,8.27777777778
31,302,0.421151938621,0.0,8.27777777778
31,303,0.692560965732,5.66666666667,10.0833333333
31,304,0.421151938621,0.0,8.27777777778
31,305,0.421151938621,0.0,8.27777777778
31,401,0.890034430285,5.8,11.1354166667
31,405,0.393075142713,0.0,10.75
31,406,0.890034430285,5.8,11.1354166667
31,407,0.890034430285,5.8,11.1354166667
31,408,0.890034430285,5.8,11.1354166667
31,411,0.393075142713,0.0,10.75
31,601,0.646372825772,3.68342546284,11.1933962264
31,602,0.561535918161,8.0,8.325
31,603,0.561535918161,8.0,9.0
31,604,0.561535918161,8.0,11.2205882353
31,605,0.561535918161,8.0,8.325
31,606,0.561535918161,8.0,11.2205882353
31,607,0.561535918161,8.0,9.0
31,801,0.14038397954,4.0,8.72222222222
31,901,1.01771865787,6.91393188854,10.5983146067
31,902,1.01771865787,6.91393188854,10.5983146067
31,903,0.561535918161,6.0,7.0
31,904,0.561535918161,6.0,7.0
31,1001,0.463267132483,8.0,10.4473684211
31,1002,0.463267132483,8.0,10.4473684211
31,1003,0.463267132483,8.0,10.4473684211
31,1004,0.463267132483,8.0,10.4473684211
31,1005,0.463267132483,8.0,10.4473684211
