occ,mun,inctot,educdo,edu10
1,3001,1.29857386691,12.6,9.0
1,3002,0.8050457935,6.5,
1,3003,0.8050457935,6.5,
1,3101,0.770043802479,10.6666666667,6.0
1,3102,1.05005973065,3.0,
1,3103,1.05005973065,3.0,
1,3201,1.70394616121,10.4437596302,9.98717948718
1,3202,6.04685911561,10.7423469388,9.71428571429
1,3203,2.28410579911,9.76323529412,10.140625
1,3204,1.11446339413,8.725,10.2
1,3205,1.05881022841,7.14285714286,13.0
1,3206,2.34573437604,8.83490566038,8.33333333333
1,3207,1.73401570936,9.0,12.0
11,101,7.84916130866,14.1805555556,14.6843065693
11,201,4.31582468301,7.5,8.05
11,202,0.197555355208,6.0,6.25
11,203,0.322927022936,6.6875,4.66666666667
11,204,0.334324447275,4.0,7.8
11,205,0.197555355208,6.0,6.25
11,206,0.334324447275,4.0,7.8
11,207,4.31582468301,7.5,8.05
11,208,0.322927022936,6.6875,4.66666666667
11,209,0.322927022936,6.6875,4.66666666667
11,210,0.197555355208,6.0,6.25
11,301,1.78939562121,6.25,10.75
11,302,1.78939562121,6.25,10.75
11,303,0.851007683973,11.0,4.0
11,304,1.78939562121,6.25,10.75
11,305,1.78939562121,6.25,10.75
11,401,1.31703570139,11.0,11.6875
11,402,0.461975599871,8.0,8.0
11,403,1.79319476266,3.33333333333,5.0
11,404,1.79319476266,3.33333333333,5.0
11,405,1.70353502453,16.0,9.2
11,406,1.31703570139,11.0,11.6875
11,407,1.31703570139,11.0,11.6875
11,408,1.31703570139,11.0,11.6875
11,409,0.461975599871,8.0,8.0
11,410,0.461975599871,8.0,8.0
11,411,1.70353502453,16.0,9.2
11,502,1.51965657852,8.0,7.2
11,503,1.51965657852,8.0,7.2
11,504,1.51965657852,8.0,7.2
11,505,1.51965657852,8.0,7.2
11,601,3.98931496823,6.73575667656,13.1363636364
11,602,1.52198428007,6.26258205689,6.33333333333
11,603,0.673754940654,5.576,8.0
11,604,0.974479780978,6.5,6.5
11,605,1.52198428007,6.26258205689,6.33333333333
11,606,0.974479780978,6.5,6.5
11,607,0.673754940654,5.576,8.0
11,701,6.66825306656,10.8,6.27272727273
11,702,6.66825306656,10.8,6.27272727273
11,703,0.303931315705,3.0,9.33333333333
11,704,0.303931315705,3.0,9.33333333333
11,705,6.66825306656,10.8,6.27272727273
11,706,0.303931315705,3.0,9.33333333333
11,801,5.62272934054,13.0,13.2
11,802,0.911793947114,3.33333333333,
11,901,1.36769092067,5.0,8.03571428571
11,902,1.36769092067,5.0,8.03571428571
11,903,4.47112786827,9.71276054906,8.3125
11,904,4.47112786827,9.71276054906,8.3125
11,1001,1.36769092067,6.60714285714,5.0
11,1002,1.36769092067,6.60714285714,5.0
11,1003,1.36769092067,6.60714285714,5.0
11,1004,1.36769092067,6.60714285714,5.0
11,1005,1.36769092067,6.60714285714,5.0
11,1006,1.36769092067,6.60714285714,5.0
11,1101,0.455896973557,9.51680065966,9.79166666667
11,1102,0.455896973557,2.0,12.0833333333
11,1201,1.58044284166,7.25,13.3333333333
11,1202,1.58044284166,7.25,13.3333333333
11,1301,0.719667980742,5.90919868889,12.5227272727
11,1302,1.74804359644,6.99807618315,16.0
11,1303,1.03379652078,5.19963088281,10.0
11,1304,2.43145052564,4.0,12.0
11,1402,4.55896973557,4.0,6.0
11,1404,4.55896973557,4.0,6.0
11,1501,0.911793947114,5.0,14.75
11,1502,0.911793947114,5.0,12.75
11,1503,0.911793947114,5.0,7.33333333333
11,1504,0.911793947114,5.0,7.33333333333
11,1505,0.911793947114,5.0,14.75
11,1506,0.911793947114,5.0,12.75
11,1601,0.339389969204,5.66666666667,3.0
11,1602,0.339389969204,5.66666666667,3.0
11,1701,4.00307555611,5.59897435897,8.65625
11,1702,0.460962495486,3.0,16.25
11,1801,2.7759558324,12.362320442,9.875
11,1802,2.12751920993,,6.5
11,1803,2.12751920993,,6.5
11,1804,8.99196531834,8.8378112713,2.5
11,1805,0.99134335364,7.89600567242,7.25
11,1806,0.99134335364,7.89600567242,7.25
11,1807,0.271889953554,2.48187928308,10.9583333333
11,1808,0.99134335364,7.89600567242,7.25
11,1809,0.271889953554,2.48187928308,10.9583333333
11,1901,1.13974243389,6.0,15.625
11,1903,6.07862631409,10.0,
11,2001,2.27948486779,12.0,10.40625
11,2101,1.73240849952,13.0,14.25
11,2102,0.81301626951,4.0,
11,2105,0.653452328765,3.5,10.45
11,2106,1.4436737496,7.5,
11,2108,0.81301626951,4.0,
11,2201,5.39984637569,12.3333333333,11.5
11,2202,5.39984637569,12.3333333333,11.5
11,2203,0.243145052564,7.5,7.33333333333
11,2204,5.39984637569,12.3333333333,11.5
11,2205,1.89957072315,12.25,8.0
11,2206,0.243145052564,7.5,7.33333333333
11,2301,3.95617262609,13.6666666667,8.8
11,2302,4.10307276201,9.5,4.5
11,2303,3.95617262609,13.6666666667,8.8
11,2304,3.44962043325,7.5,13.5
11,2305,4.10307276201,9.5,4.5
11,2306,4.10307276201,9.5,4.5
11,2401,0.303931315705,2.0,10.8235294118
11,2402,0.303931315705,2.0,10.8235294118
11,2403,4.25503841987,16.0,
11,2404,0.303931315705,11.0,4.66666666667
11,2501,6.98358180661,11.40625,12.3359375
11,2502,0.531879802483,6.5,9.0
11,2503,0.273538184134,0.0,2.0
11,2505,0.455896973557,2.0,1.0
11,2506,0.94750587671,5.5,8.5
11,2509,2.23389517043,9.25,
11,2601,9.07994805668,9.3125,6.33333333333
11,2602,9.07994805668,9.3125,6.33333333333
11,2603,9.07994805668,9.3125,6.33333333333
11,2701,2.09571456214,8.41457793143,10.0
11,2702,1.98264528278,6.33333333333,11.5
11,2703,1.98264528278,6.33333333333,6.0
11,2801,0.577469499839,3.0,11.5416666667
11,2802,3.20037970353,9.14516129032,2.0
11,2803,3.20037970353,9.14516129032,2.0
11,2901,2.90331841228,13.5232029117,10.375
11,2902,0.187287405353,11.1351351351,7.66666666667
11,2903,7.27934262305,12.7839506173,11.2
11,2904,1.75747071735,8.63781321185,16.0
11,2905,0.607862631409,12.0,
11,3001,5.47076368269,8.0,10.3333333333
11,3002,2.18070719018,6.125,5.0
11,3003,2.18070719018,6.125,5.0
11,3101,14.5887031538,17.0,8.125
11,3102,8.51007683973,16.5,12.0
11,3103,8.51007683973,16.5,12.0
11,3201,2.4246964964,11.1111111111,13.8318965517
11,3202,0.95738364447,12.125,10.3636363636
11,3203,1.02830095147,4.83333333333,11.2619047619
11,3204,3.41922730168,14.25,10.0
