inc02,edu02,edu10,munocc,grossalary13,occinc13,frstsourcinc13,edu13,numworkers02,numworkers10,firmconc02,firmconc10,occ,duty02,duty10,duty13,nontraded
1.29337611166,14.5,,403,0.794104029096,0.791410576834,0.278632992665,1.66666666667,35,0,0.00869565217391,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.29337611166,14.5,,404,0.181111445232,0.179718280269,,0.0,39,0,0.00851063829787,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.29337611166,14.5,,404,1.7258475967,1.71514086596,0.649756659285,7.88888888889,39,0,0.00851063829787,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.14312892002,8.41666666667,,405,1.53906029421,1.53631266331,1.02745916045,10.0,400,0,0.0701754385965,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
6.0711455086,9.91176470588,13.0,406,0.543334335697,0.696582481663,1.39316496333,5.5,43,0,0.0371991247265,0.000400160064026,1,11.2825112108,3.22155622156,1.49038595813,0
6.0711455086,9.91176470588,13.0,407,0.756178982872,0.751148109394,0.38544230652,1.5,83,0,0.0371991247265,0.000400160064026,1,11.2825112108,3.22155622156,1.49038595813,0
6.0711455086,9.91176470588,13.0,407,1.54796107036,1.54409116769,0.297374378481,6.44444444444,83,0,0.0371991247265,0.000400160064026,1,11.2825112108,3.22155622156,1.49038595813,0
0.876666495683,6.875,,409,1.38852108012,1.28171176626,,2.0,86,0,0.0765550239234,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.876666495683,6.875,,410,0.281728914806,0.279561769308,0.362222890465,2.33333333333,248,0,0.0765550239234,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.876666495683,6.875,,410,0.696582481663,0.696582481663,0.18919180202,3.5,248,0,0.0765550239234,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.14312892002,8.41666666667,,411,0.603704817442,0.59906093423,0.417949488998,6.0,88,0,0.0722891566265,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.0541318445,7.61290322581,8.25,501,1.88077270049,1.88077270049,,6.25,492,32,0.0531561461794,0.0035746201966,1,11.2825112108,3.22155622156,1.49038595813,0
1.0541318445,7.61290322581,8.25,501,0.706201954029,0.627995898853,0.565828145001,5.71428571429,492,32,0.0531561461794,0.0035746201966,1,11.2825112108,3.22155622156,1.49038595813,0
0.83875440841,8.19047619048,12.0,502,0.696582481663,0.696582481663,,2.5,287,4,0.0551181102362,0.00106723585912,1,11.2825112108,3.22155622156,1.49038595813,0
0.83875440841,8.19047619048,12.0,503,0.603704817442,0.557265985331,0.0580485401386,1.0,165,2,0.0566037735849,0.00107874865156,1,11.2825112108,3.22155622156,1.49038595813,0
0.83875440841,8.19047619048,12.0,503,1.13929934779,1.41174049617,0.539851423289,7.11111111111,165,2,0.0566037735849,0.00107874865156,1,11.2825112108,3.22155622156,1.49038595813,0
0.83875440841,8.19047619048,12.0,505,0.115841666701,0.115841666701,0.114936109474,0.0,135,1,0.0573770491803,0.00108459869848,1,11.2825112108,3.22155622156,1.49038595813,0
0.83875440841,8.19047619048,12.0,505,1.93069444501,1.81459736473,2.43803868582,8.0,135,1,0.0573770491803,0.00108459869848,1,11.2825112108,3.22155622156,1.49038595813,0
1.12859155163,9.28683976261,13.5,601,1.48969139293,1.48680555122,0.492251620375,7.85714285714,4297,3062,0.0665334665335,0.0516103692066,1,11.2825112108,3.22155622156,1.49038595813,0
1.12859155163,9.28683976261,13.5,601,0.738020208778,0.869588239836,9.22971788204,6.53846153846,4297,3062,0.0665334665335,0.0516103692066,1,11.2825112108,3.22155622156,1.49038595813,0
0.981547234847,7.71225382932,,602,1.93185541581,1.91699498954,,11.0,12,0,0.00275482093664,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.981547234847,7.71225382932,,602,1.66682236684,1.66682236684,0.852616957556,4.0,12,0,0.00275482093664,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.930196099505,7.10266666667,,603,1.38852108012,1.28171176626,,4.5,31,0,0.00590717299578,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.930196099505,7.10266666667,,603,2.78632992665,2.78632992665,,12.0,31,0,0.00590717299578,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.970032083744,7.0,,604,0.851688180914,0.848994728651,0.795651990167,4.2,5,0,0.000961538461538,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.970032083744,7.0,,604,0.752309080196,0.74952275027,0.112227177601,4.25,5,0,0.000961538461538,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.981547234847,7.71225382932,,605,1.31355553685,1.31156530119,0.177837507569,6.14285714286,38,0,0.00272975432211,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.981547234847,7.71225382932,,605,1.45121350347,1.45121350347,,4.83333333333,38,0,0.00272975432211,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.970032083744,7.0,,606,1.07638578714,1.07024922718,,4.14285714286,5,0,0.00102564102564,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.970032083744,7.0,,606,1.06111570403,1.05612352957,0.207163630047,5.125,5,0,0.00102564102564,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.992525581338,7.39130434783,10.0,701,0.538653301421,0.516585568401,0.230290168438,3.0,699,9,0.0991379310345,0.0019305019305,1,11.2825112108,3.22155622156,1.49038595813,0
0.992525581338,7.39130434783,10.0,701,0.902699451879,0.957452621046,0.118999507284,3.30769230769,699,9,0.0991379310345,0.0019305019305,1,11.2825112108,3.22155622156,1.49038595813,0
0.992525581338,7.39130434783,10.0,702,0.42723725542,0.404017839365,,5.5,189,1,0.103603603604,0.00196850393701,1,11.2825112108,3.22155622156,1.49038595813,0
0.992525581338,7.39130434783,10.0,702,0.863762277262,0.863762277262,0.310815103318,2.6,189,1,0.103603603604,0.00196850393701,1,11.2825112108,3.22155622156,1.49038595813,0
0.776025666995,7.0,,704,0.139316496333,0.139316496333,,0.0,30,0,0.010101010101,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.776025666995,7.0,,704,0.944725478621,0.936424537381,0.14159780396,2.8,30,0,0.010101010101,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
2.2795753968,10.5,9.0,801,0.742634323507,0.73710036268,0.270893187313,3.81818181818,90,7,0.00369003690037,0.000360620266859,1,11.2825112108,3.22155622156,1.49038595813,0
2.2795753968,10.5,9.0,801,1.16251489394,1.13320038117,0.65436377842,5.0,90,7,0.00369003690037,0.000360620266859,1,11.2825112108,3.22155622156,1.49038595813,0
0.679022458621,4.5,,802,1.07892112624,1.07257448585,0.445038807729,3.66666666667,59,0,0.00787401574803,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
22.0342265765,10.4582265505,8.5,901,0.929292629241,0.926628846233,,7.25,4854,3484,0.0736477538963,0.0549919914576,1,11.2825112108,3.22155622156,1.49038595813,0
22.0342265765,10.4582265505,8.5,901,1.82504610196,1.8194734421,0.621119379483,5.2,4854,3484,0.0736477538963,0.0549919914576,1,11.2825112108,3.22155622156,1.49038595813,0
1.29386926473,10.429079817,,903,0.543334335697,0.501539386798,,,49,0,0.00371517027864,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.29386926473,10.429079817,,903,0.617636467075,0.617636467075,0.696582481663,5.33333333333,49,0,0.00371517027864,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.29386926473,10.429079817,,904,1.16092436394,1.16092436394,,,15,0,0.00574162679426,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.29386926473,10.429079817,,904,0.754631021802,0.696582481663,,8.0,15,0,0.00574162679426,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.09936969491,6.68852459016,9.0,1001,0.905557226162,0.835898977996,,0.0,303,17,0.102348993289,0.00444839857651,1,11.2825112108,3.22155622156,1.49038595813,0
1.09936969491,6.68852459016,9.0,1001,1.04487372249,1.04487372249,1.39316496333,11.0,303,17,0.102348993289,0.00444839857651,1,11.2825112108,3.22155622156,1.49038595813,0
1.09936969491,6.68852459016,9.0,1002,0.551693325477,0.548628362558,0.123353147795,2.6,1226,216,0.276985743381,0.0785083415113,1,11.2825112108,3.22155622156,1.49038595813,0
1.09936969491,6.68852459016,9.0,1002,1.03635993661,1.03303182031,0.905557226162,5.66666666667,1226,216,0.276985743381,0.0785083415113,1,11.2825112108,3.22155622156,1.49038595813,0
1.09936969491,6.68852459016,9.0,1004,0.842864802813,0.70354830648,0.125384846699,2.4,260,6,0.148418491484,0.00532481363152,1,11.2825112108,3.22155622156,1.49038595813,0
1.09936969491,6.68852459016,9.0,1004,1.00865143345,1.00753690148,0.106228828454,0.8,260,6,0.148418491484,0.00532481363152,1,11.2825112108,3.22155622156,1.49038595813,0
1.09936969491,6.68852459016,9.0,1005,0.456261525489,0.453823486804,0.0696582481663,6.5,239,7,0.148418491484,0.00532481363152,1,11.2825112108,3.22155622156,1.49038595813,0
1.09936969491,6.68852459016,9.0,1005,1.70430513847,1.70244758519,0.42568929435,3.0,239,7,0.148418491484,0.00532481363152,1,11.2825112108,3.22155622156,1.49038595813,0
3.26577468194,8.0,7.0,1101,1.29192830932,1.28199039925,,6.5,871,848,0.0132364919902,0.0087053675341,1,11.2825112108,3.22155622156,1.49038595813,0
3.26577468194,8.0,7.0,1101,1.39067716875,1.37226748888,0.278632992665,3.42857142857,871,848,0.0132364919902,0.0087053675341,1,11.2825112108,3.22155622156,1.49038595813,0
0.646688055829,13.0,,1102,0.448908710405,0.417949488998,0.81267956194,3.66666666667,223,195,0.0319587628866,0.0255102040816,1,11.2825112108,3.22155622156,1.49038595813,0
0.646688055829,13.0,,1102,0.31227792653,0.31227792653,0.274871447264,3.5,223,195,0.0319587628866,0.0255102040816,1,11.2825112108,3.22155622156,1.49038595813,0
1.10683148017,9.23076923077,12.0,1201,2.26389306541,2.11761074426,,7.66666666667,1176,921,0.0211271594449,0.018663641988,1,11.2825112108,3.22155622156,1.49038595813,0
1.10683148017,9.23076923077,12.0,1202,0.409387329328,0.393177274494,,3.28571428571,19,1,0.0031941031941,0.000344174840819,1,11.2825112108,3.22155622156,1.49038595813,0
1.10683148017,9.23076923077,12.0,1202,1.20740963488,1.19812186846,,,19,1,0.0031941031941,0.000344174840819,1,11.2825112108,3.22155622156,1.49038595813,0
1.29154795333,8.82371255218,16.125,1301,1.13857089552,1.20034222512,0.441749390455,5.70588235294,4345,3098,0.0476639139833,0.0379440871984,1,11.2825112108,3.22155622156,1.49038595813,0
1.29154795333,8.82371255218,16.125,1301,1.14394204026,1.14941004378,0.254106144875,6.33333333333,4345,3098,0.0476639139833,0.0379440871984,1,11.2825112108,3.22155622156,1.49038595813,0
1.17946268866,7.28395536745,5.5,1302,1.51129374251,1.50348621386,70.080702222,5.125,1255,706,0.0639269406393,0.0358686257563,1,11.2825112108,3.22155622156,1.49038595813,0
1.17946268866,7.28395536745,5.5,1302,2.63633249893,2.6326638312,3.50032697036,4.7,1255,706,0.0639269406393,0.0358686257563,1,11.2825112108,3.22155622156,1.49038595813,0
1.04550554622,7.63452271096,5.0,1303,0.850862601676,0.845418938579,0.696582481663,2.88888888889,738,497,0.0365990990991,0.0276895142987,1,11.2825112108,3.22155622156,1.49038595813,0
1.04550554622,7.63452271096,5.0,1303,1.39354679372,1.37706981046,0.286574032956,5.16666666667,738,497,0.0365990990991,0.0276895142987,1,11.2825112108,3.22155622156,1.49038595813,0
0.949538448172,8.4014084507,,1304,1.14425282321,1.13737987606,,5.6,596,557,0.0635881907646,0.0630417651694,1,11.2825112108,3.22155622156,1.49038595813,0
0.949538448172,8.4014084507,,1304,1.65554436475,1.64393465673,0.188077270049,6.5,596,557,0.0635881907646,0.0630417651694,1,11.2825112108,3.22155622156,1.49038595813,0
1.39148792813,9.71428571429,12.0,1401,0.694592246001,0.69100982181,0.492112303879,4.14285714286,485,299,0.0201245807379,0.0117302052786,1,11.2825112108,3.22155622156,1.49038595813,0
1.39148792813,9.71428571429,12.0,1401,1.35460083032,1.42779672237,0.385959767792,6.0,485,299,0.0201245807379,0.0117302052786,1,11.2825112108,3.22155622156,1.49038595813,0
1.2093066644,9.0,,1402,1.7995047443,1.79369989028,,1.5,87,25,0.0095785440613,0.00368459837878,1,11.2825112108,3.22155622156,1.49038595813,0
1.2093066644,9.0,,1402,1.5092620436,1.49765233558,,3.0,87,25,0.0095785440613,0.00368459837878,1,11.2825112108,3.22155622156,1.49038595813,0
1.2093066644,9.0,,1404,2.22906394132,2.22906394132,,7.0,34,0,0.00610500610501,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.866026804696,5.40551724138,,1501,0.890298752754,0.886052916676,,3.5,517,341,0.0541871921182,0.0480549199085,1,11.2825112108,3.22155622156,1.49038595813,0
0.866026804696,5.40551724138,,1501,1.8960311739,1.89231606733,2.08974744499,4.71428571429,517,341,0.0541871921182,0.0480549199085,1,11.2825112108,3.22155622156,1.49038595813,0
0.66590267066,9.96517789553,,1502,0.493528688258,0.489732313733,,1.5,27,0,0.00542740841248,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.66590267066,9.96517789553,,1502,0.840531251499,0.838441504054,0.417949488998,4.0,27,0,0.00542740841248,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.36215697761,9.42543458371,,1503,0.618433667026,0.654871122661,0.603704817442,2.90909090909,4498,3002,0.356356968215,0.255844728716,1,11.2825112108,3.22155622156,1.49038595813,0
1.36215697761,9.42543458371,,1503,4.48724145816,4.42222709321,2.26203551212,6.16666666667,4498,3002,0.356356968215,0.255844728716,1,11.2825112108,3.22155622156,1.49038595813,0
1.36215697761,9.42543458371,,1504,0.981020328342,0.973474018124,0.0463923932788,5.5,18,0,0.00453857791225,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.36215697761,9.42543458371,,1504,3.87996442286,3.87996442286,0.885634967187,3.0,18,0,0.00453857791225,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.866026804696,5.40551724138,,1505,0.451037156877,0.434319177317,0.174563569905,7.5,20,0,0.00595238095238,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.866026804696,5.40551724138,,1505,1.53248145966,1.52783757645,0.139316496333,6.0,20,0,0.00595238095238,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.66590267066,9.96517789553,,1506,1.10789785179,1.10657102801,0.20362499104,5.14285714286,471,320,0.0834419817471,0.0757575757576,1,11.2825112108,3.22155622156,1.49038595813,0
0.66590267066,9.96517789553,,1506,1.34602438886,1.34561159925,0.908210873711,5.33333333333,471,320,0.0834419817471,0.0757575757576,1,11.2825112108,3.22155622156,1.49038595813,0
0.865176234691,7.42857142857,,1601,0.870728102079,0.867245189671,0.487607737164,2.5,2872,2517,0.568518518519,0.284360189573,1,11.2825112108,3.22155622156,1.49038595813,0
0.865176234691,7.42857142857,,1601,1.20044381007,1.18805044675,0.472465105678,4.54166666667,2872,2517,0.568518518519,0.284360189573,1,11.2825112108,3.22155622156,1.49038595813,0
1.00151578179,8.15935621302,4.0,1701,0.867245189671,0.849656482009,0.306496291932,4.83333333333,762,194,0.014694041868,0.00434487440597,1,11.2825112108,3.22155622156,1.49038595813,0
1.00151578179,8.15935621302,4.0,1701,0.981498375144,0.970544274157,0.278632992665,4.4,762,194,0.014694041868,0.00434487440597,1,11.2825112108,3.22155622156,1.49038595813,0
1.09717755727,8.03222759559,,1702,1.22482419692,1.22076079911,,5.5,156,0,0.018743109151,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.09717755727,8.03222759559,,1702,0.557265985331,0.557265985331,0.362222890465,8.0,156,0,0.018743109151,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.04476048131,7.77777777778,10.25,1801,1.03645668417,1.03059378162,0.232194160554,3.125,281,219,0.00506554099089,0.00420898173534,1,11.2825112108,3.22155622156,1.49038595813,0
1.04476048131,7.77777777778,10.25,1801,0.598867439097,0.571197634964,0.303013379524,3.41666666667,281,219,0.00506554099089,0.00420898173534,1,11.2825112108,3.22155622156,1.49038595813,0
1.56999692754,9.0,8.0,1804,0.573519576569,0.569107887519,0.0603704817442,12.0,40,9,0.00472813238771,0.00150602409639,1,11.2825112108,3.22155622156,1.49038595813,0
1.02985072891,8.625,,1806,1.60213970783,1.59517388301,1.67179795599,4.0,57,0,0.00953516090584,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.02985072891,8.625,,1808,0.752309080196,0.748129585306,0.139316496333,3.5,90,0,0.0154142581888,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.02985072891,8.625,,1808,1.39814055248,1.39316496333,0.715158014508,5.5,90,0,0.0154142581888,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.06703529212,11.0,,1901,0.744569274845,0.738841818884,0.840542861207,2.66666666667,479,229,0.0311284046693,0.0192731277533,1,11.2825112108,3.22155622156,1.49038595813,0
1.06703529212,11.0,,1901,1.95817075401,1.95507483187,,10.3333333333,479,229,0.0311284046693,0.0192731277533,1,11.2825112108,3.22155622156,1.49038595813,0
0.970032083744,10.0,,1902,1.23759487576,1.22807491517,,7.0,19,0,0.00178890876565,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.970032083744,10.0,,1902,1.14239526993,1.13175655566,0.557265985331,4.36363636364,19,0,0.00178890876565,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.687348567339,9.5,11.0,1903,0.739010687365,0.705448076884,0.28598580775,5.54545454545,77,9,0.00888888888889,0.00125470514429,1,11.2825112108,3.22155622156,1.49038595813,0
1.26912530956,9.52083333333,8.0,2001,0.723782369043,0.722256521702,0.367447259077,4.57142857143,139,30,0.00838677849038,0.00195376098991,1,11.2825112108,3.22155622156,1.49038595813,0
1.26912530956,9.52083333333,8.0,2001,1.5290878527,1.52122897342,0.460564857265,3.66666666667,139,30,0.00838677849038,0.00195376098991,1,11.2825112108,3.22155622156,1.49038595813,0
0.914601678958,6.0,,2002,0.208974744499,0.208974744499,,5.5,124,0,0.0153846153846,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.914601678958,6.0,,2002,1.5510569925,1.53944728448,,5.0,124,0,0.0153846153846,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.914601678958,6.0,,2003,0.847508686024,0.842864802813,,8.5,38,0,0.00714285714286,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.23385566154,9.04829545455,10.3333333333,2101,4.22593372209,3.90086189731,,16.0,1768,1012,0.0223606452643,0.0142545267754,1,11.2825112108,3.22155622156,1.49038595813,0
1.23385566154,9.04829545455,10.3333333333,2101,1.98293813113,1.98108057785,0.208974744499,7.0,1768,1012,0.0223606452643,0.0142545267754,1,11.2825112108,3.22155622156,1.49038595813,0
0.938409037814,7.8,,2102,0.965916098198,0.965916098198,,5.66666666667,184,0,0.0325732899023,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.13729935523,9.17391304348,4.5,2103,0.603704817442,0.59906093423,0.905557226162,7.0,311,132,0.00720696219744,0.00330996884735,1,11.2825112108,3.22155622156,1.49038595813,0
1.13729935523,9.17391304348,4.5,2103,1.06499721641,0.993791007173,,9.0,311,132,0.00720696219744,0.00330996884735,1,11.2825112108,3.22155622156,1.49038595813,0
0.966439372323,8.88888888889,,2104,0.181111445232,0.179718280269,,8.0,263,0,0.0280373831776,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.966439372323,8.88888888889,,2104,1.03491591007,1.00751699912,0.386603277323,5.0,263,0,0.0280373831776,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.05589462061,9.86363636364,16.0,2105,0.417949488998,0.417949488998,0.339932251052,6.83333333333,366,8,0.013079667063,0.000324254215305,1,11.2825112108,3.22155622156,1.49038595813,0
1.05589462061,9.86363636364,16.0,2105,1.06788205295,1.06349147246,0.625531068534,6.1,366,8,0.013079667063,0.000324254215305,1,11.2825112108,3.22155622156,1.49038595813,0
1.05174993807,7.8,7.0,2106,0.246656539698,0.284159213687,0.0267023284638,5.5,249,25,0.0190641247834,0.00217076700434,1,11.2825112108,3.22155622156,1.49038595813,0
1.05174993807,7.8,7.0,2106,0.795984801797,0.792153598147,0.560748897739,3.5,249,25,0.0190641247834,0.00217076700434,1,11.2825112108,3.22155622156,1.49038595813,0
1.11507497627,7.42857142857,,2107,1.20740963488,1.19812186846,0.0487607737164,6.0,44,0,0.0043695380774,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.11507497627,7.42857142857,,2107,1.30957506553,1.30609215312,0.696582481663,4.5,44,0,0.0043695380774,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.938409037814,7.8,,2108,0.241481926977,0.239624373692,,5.0,126,0,0.0331125827815,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
0.938409037814,7.8,,2108,0.839614084565,0.82168869537,0.362222890465,1.8,126,0,0.0331125827815,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.05954000313,8.01598375132,14.5,2201,0.844126727598,0.855220849214,2.36169656289,4.71428571429,839,56,0.019120458891,0.00144538509189,1,11.2825112108,3.22155622156,1.49038595813,0
1.05954000313,8.01598375132,14.5,2201,0.89068673814,0.899946134172,5.21766060324,4.47457627119,839,56,0.019120458891,0.00144538509189,1,11.2825112108,3.22155622156,1.49038595813,0
1.05954000313,8.01598375132,14.5,2202,0.72444578093,0.687526909402,0.153248145966,0.0,67,1,0.0287539936102,0.00052728710783,1,11.2825112108,3.22155622156,1.49038595813,0
1.05954000313,8.01598375132,14.5,2202,0.743021313774,1.01004459841,0.139316496333,2.33333333333,67,1,0.0287539936102,0.00052728710783,1,11.2825112108,3.22155622156,1.49038595813,0
1.13671332992,8.80132450331,,2203,1.27704798069,1.27572115692,0.0793330048561,2.42857142857,207,0,0.034632034632,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.13671332992,8.80132450331,,2203,1.02346340181,1.00528130106,0.793515803889,4.35,207,0,0.034632034632,0.0,1,11.2825112108,3.22155622156,1.49038595813,0
1.05954000313,8.01598375132,14.5,2204,0.395310558344,0.384861821119,0.108357274925,6.5,107,2,0.0286624203822,0.000526592943655,1,11.2825112108,3.22155622156,1.49038595813,0
1.05954000313,8.01598375132,14.5,2204,1.01236654002,1.01236654002,0.132350671516,2.0,107,2,0.0286624203822,0.000526592943655,1,11.2825112108,3.22155622156,1.49038595813,0
