mun,1,2,3,11,12,13,14,21,22,23,24,25,26,31,32,33,34,35,36,37,41,42,43,44,51,52,53,54,61,62,63,71,72,73,74,75,81,82,83,91,92,93,94,95,96,98,10,15,16,17,18,19,20,27,28,29,30,40,45,5,50,55,60,64,65,66,67,70,80,85,90
705,2,0,111,28,0,13,2,18,13,119,2,0,2,7,36,31,5,5,26,0,36,28,7,2,26,62,2,83,98,10,0,33,0,0,10,10,15,0,26,247,78,26,0,0,49,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,0,0,10,10,2,7,0,0,2,49,0,0,2,0,28,7,5,2,13,0,18,13,7,2,23,20,5,36,102,0,0,26,18,0,5,5,5,0,20,133,31,18,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,7,0,52,37,15,83,75,30,60,408,30,15,120,120,143,113,52,30,105,0,219,491,68,30,967,1995,143,347,2063,22,37,445,158,37,75,377,498,0,468,1897,3597,438,15,0,211,158,0,2531,0,793,0,0,0,0,0,0,0,0,0,0,529,0,0,264,0,0,0,529,0,37,0
802,0,0,22,0,0,33,0,0,22,90,0,0,22,22,67,22,33,11,33,0,56,191,22,11,338,417,56,248,856,67,56,394,67,11,67,169,90,0,135,811,552,67,0,11,101,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,3484,9,62,33,57,198,236,169,497,927,1570,14,251,1411,405,536,188,91,840,4,2237,1232,449,86,2865,8765,173,807,2421,9,193,1435,1212,246,362,2512,2121,4,1121,3735,1328,995,24,62,536,507,0,3624,144,2440,2826,314,0,169,48,144,0,0,314,0,2657,362,144,289,1135,24,24,483,362,1401,0
902,2,0,5,2,4,16,19,14,23,77,24,1,8,35,33,44,13,7,11,0,65,102,37,7,91,302,14,67,202,0,0,107,99,20,20,209,177,0,93,309,78,83,2,5,44,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
903,0,6,61,24,0,42,12,0,30,360,6,0,6,30,73,42,61,12,24,0,128,433,12,30,1222,1002,103,421,776,18,0,494,116,0,54,268,48,6,250,1503,886,171,12,24,146,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,1833,0,0,0,0,0,0,0,0,0
904,0,1,16,6,0,11,3,0,8,98,1,0,1,8,19,11,16,3,6,0,34,118,3,8,324,247,28,114,211,4,0,134,31,0,14,73,13,1,68,409,241,46,3,6,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,17,0,274,20,6,20,24,17,41,199,6,0,34,54,82,78,30,17,51,6,61,82,10,6,147,127,0,264,195,13,0,61,6,3,24,44,37,0,113,528,205,102,3,3,147,61,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
1002,216,0,216,16,5,16,18,13,32,157,5,0,27,43,65,62,24,13,40,5,48,65,8,5,130,86,0,208,154,10,0,48,5,2,18,35,29,0,89,417,162,81,2,2,116,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,10,0,161,12,4,12,74,10,24,117,4,0,20,32,48,46,18,10,30,4,36,48,6,4,96,64,0,155,115,8,0,36,4,2,14,26,22,0,66,310,121,60,2,2,86,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,6,0,105,7,2,7,9,6,15,76,2,0,13,21,31,30,11,6,19,2,23,31,3,2,56,42,0,101,75,5,0,23,2,1,9,17,14,0,43,203,79,39,1,1,56,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,7,0,121,9,3,9,10,7,18,88,3,0,15,24,36,35,13,7,22,3,27,36,4,3,65,48,0,117,86,6,0,27,3,1,10,19,16,0,50,234,91,45,1,1,65,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,4,0,77,5,1,5,6,4,11,56,1,0,9,15,23,22,8,4,14,1,17,23,2,1,41,31,0,74,55,3,0,17,1,0,6,12,10,0,32,149,58,29,0,0,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,848,9,58,63,113,204,594,190,412,603,331,22,599,521,190,957,785,145,2150,9,803,2337,367,99,11553,11285,313,1270,1760,49,6489,3371,1098,208,2899,952,721,4,2051,4796,3584,948,136,45,630,980,0,703,22,0,22,340,45,294,22,476,0,272,1452,0,2110,13886,1157,975,1610,22,22,3244,703,2518,0
1102,195,6,19,19,0,32,32,19,13,156,6,0,0,201,32,26,110,13,6,6,39,117,6,0,540,384,19,182,508,26,195,234,58,13,39,65,58,0,175,482,950,208,19,0,65,58,0,0,0,0,0,0,0,0,0,0,0,1139,0,0,1139,0,0,0,32,0,0,0,0,0,0
1201,921,0,58,7,25,109,193,145,203,323,226,58,94,364,1061,310,249,152,898,5,819,654,162,48,3069,6353,78,478,605,10,1463,753,532,35,3204,580,1397,2,575,1461,857,402,33,10,249,369,0,1603,840,789,1310,0,25,229,318,12,0,25,1310,0,1501,712,801,470,2163,470,229,4734,776,1425,0
1202,1,0,19,2,8,32,64,48,59,107,66,10,26,120,35,102,82,21,19,1,124,216,53,16,583,494,26,158,99,3,0,237,172,11,58,192,463,0,190,433,191,124,10,3,82,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,0,8,78,17,26,34,131,34,78,472,61,8,104,516,113,306,253,52,104,8,376,804,183,61,2886,2186,148,1268,1014,17,0,2492,892,113,209,1626,3822,17,1277,3490,332,664,34,52,542,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,3098,7,122,40,44,178,152,227,897,852,446,148,517,1310,327,688,171,96,1336,7,908,1333,227,44,4453,9398,152,1038,2137,26,335,1258,1042,156,1042,1951,2651,7,1307,3865,1701,975,18,52,502,554,0,5809,0,2774,9234,1117,335,111,130,18,0,18,539,0,4822,521,465,1843,1321,18,130,1154,428,3034,0
1302,706,25,170,17,8,93,102,59,17,263,59,8,25,119,76,110,51,34,68,0,348,595,76,8,365,2229,51,408,1421,17,0,519,297,0,340,238,42,0,731,2067,6041,476,0,0,93,153,0,0,0,0,0,0,0,0,0,0,0,0,42,0,510,42,0,0,0,0,0,0,297,255,0
1303,497,0,24,16,16,48,130,73,57,383,342,8,57,40,130,171,57,32,97,16,383,619,73,24,1719,2143,122,603,2086,48,244,1116,195,32,138,285,122,0,505,2265,937,489,24,24,114,374,0,285,0,0,0,0,0,0,0,0,0,0,40,0,163,244,0,0,0,0,0,40,285,0,0
1304,557,0,27,6,6,20,55,41,20,83,27,0,13,55,125,55,6,0,20,0,139,369,55,0,403,459,20,195,745,0,0,146,125,13,62,69,195,0,320,835,494,424,0,6,97,90,0,1218,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
